,Unnamed: 0.1,Unnamed: 0,con,dgram_cce,exp_res,fape,hard,helix,i_ptm,loss,models,pae,plddt,ptm,recycles,seq_ent,seqid,soft,temp,rmsd_io,tm_i,tm_o,tm_io,composite,names,data
R2x3_BP1_A9,245,46,2.2451674938201904,1.8605602979660036,0.0184349026530981,0.3311460018157959,1.0,3.3809335231781006,0.0,1.8605602979660036,[0],6.080760553479195,0.8191991597414017,0.7251149415969849,1,339.1175537109375,0.656,0.0,1.0,1.1819432973861694,1.0,0.9299,0.9299,0.5523732009560454,Pl2x3_BP_11,Rossman ⍺/β
R2x3_BP1_A10,246,47,2.256535768508911,1.960466742515564,0.0170720983296632,0.4015474915504455,1.0,3.4260730743408203,0.0,1.960466742515564,[0],6.198781505227089,0.8216234296560287,0.7245858907699585,1,339.1175537109375,0.64,0.0,1.0,1.636299729347229,1.0,0.8784,0.8784,0.5229437965047604,Pl2x3_BP_12,Rossman ⍺/β
R2x3_BP1_A12,247,48,2.310701847076416,1.977144956588745,0.0137757761403918,0.4271092712879181,1.0,3.218139886856079,0.0,1.977144956588745,[0],6.043892979621887,0.8053444474935532,0.7031720280647278,1,339.1175537109375,0.504,0.0,1.0,1.464196801185608,1.0,0.9063,0.9063,0.5132337824283771,Pl2x3_BP_1,Rossman ⍺/β
R2x3_BP1_A13,248,49,2.3032350540161133,1.8378905057907104,0.0247841738164424,0.3070574402809143,1.0,3.4389524459838867,0.0,1.8378905057907104,[0],5.83588320016861,0.8355505019426346,0.7017534971237183,1,339.1175537109375,0.504,0.0,1.0,1.2185726165771484,1.0,0.9259,0.9259,0.5429019156926783,Pl2x3_BP_2,Rossman ⍺/β
R2x3_BP1_A14,249,50,2.105203628540039,2.0846550464630127,0.0102820293977856,0.4263439476490021,1.0,3.3745455741882324,0.0,2.0846550464630127,[0],4.94558610022068,0.8489881008863449,0.7542975544929504,1,339.1175537109375,0.432,0.0,1.0,1.8964283466339111,1.0,0.844,0.844,0.5404888631586034,Pl2x3_BP_3,Rossman ⍺/β
R2x3_BP1_A15,250,51,2.2036550045013428,1.9767404794692995,0.019813721999526,0.4288749396800995,1.0,3.3537497520446777,0.0,1.9767404794692995,[0],5.823177650570869,0.822695329785347,0.73836749792099,1,339.1175537109375,0.608,0.0,1.0,1.75768780708313,1.0,0.8653,0.8653,0.5256277762048917,Pl2x3_BP_4,Rossman ⍺/β
R2x3_BP1_A16,251,52,2.1456079483032227,1.836781024932861,0.0125493798404932,0.3485470414161682,1.0,3.520632266998291,0.0,1.836781024932861,[0],5.174342811107636,0.8540704548358917,0.7500283718109131,1,339.1175537109375,0.696,0.0,1.0,1.4689762592315674,1.0,0.9005,0.9005,0.576839653923459,Pl2x3_BP_5,Rossman ⍺/β
R2x3_BP1_A17,252,53,2.212620496749878,1.9708153009414675,0.0141962645575404,0.3962742984294891,1.0,3.33370304107666,0.0,1.9708153009414675,[0],5.962465211749077,0.8116532117128372,0.7380247712135315,1,339.1175537109375,0.72,0.0,1.0,1.7493817806243896,1.0,0.8668,0.8668,0.5192306884519993,Pl2x3_BP_6,Rossman ⍺/β
R2x3_BP1_A18,253,54,2.0684502124786377,1.8483977317810056,0.0107604721561074,0.3371876776218414,1.0,3.445940017700196,0.0,1.8483977317810056,[0],4.764225408434868,0.8674180805683136,0.7668604850769043,1,339.1175537109375,1.0,0.0,1.0,1.408796787261963,1.0,0.9074,0.9074,0.6035921810364001,Pl2x3_BP_7,Rossman ⍺/β
R2x3_BP1_B1,254,55,2.096843242645264,1.972053289413452,0.0104582216590642,0.3942463397979736,1.0,3.386099338531494,0.0,1.972053289413452,[0],5.217183217406273,0.8436602056026459,0.7621253728866577,1,339.1175537109375,0.768,0.0,1.0,1.8156092166900637,1.0,0.8586,0.8586,0.5520582051664154,Pl2x3_BP_8,Rossman ⍺/β
R2x3_BP1_B2,255,56,2.196467638015747,1.8805195093154907,0.0190138984471559,0.3586020469665527,1.0,3.431182861328125,0.0,1.8805195093154907,[0],5.511179611086845,0.8475316017866135,0.7393938302993774,1,339.1175537109375,0.792,0.0,1.0,1.6588560342788696,1.0,0.8761,0.8761,0.5490165082777537,Pl2x3_BP_9,Rossman ⍺/β
R2x3_BP1_B3,256,57,2.4168148040771484,2.096978187561035,0.0090446695685386,0.4130979776382446,1.0,2.819143772125244,0.0,2.096978187561035,[0],6.578867524862289,0.7772462666034698,0.6891642808914185,1,333.691650390625,0.3658536585365853,0.0,1.0,1.6270971298217771,1.0,0.8781,0.8781,0.4703545849790429,R2x3_BP1_A10,Rossman ⍺/β
R2x3_BP1_B4,257,58,2.060532569885254,2.268203020095825,0.0127050252631306,0.4870423972606659,1.0,3.402516841888428,0.0,2.268203020095825,[0],5.208318203687668,0.8558279722929001,0.7752866744995117,1,333.691650390625,0.3821138211382114,0.0,1.0,2.259453535079956,1.0,0.8161,0.8161,0.5414921616296785,R2x3_BP1_A12,Rossman ⍺/β
R2x3_BP1_B5,258,59,1.968743205070496,1.889388918876648,0.0085186092182993,0.3332721292972564,1.0,3.414037704467773,0.0,1.889388918876648,[0],4.1550560891628265,0.8873901218175888,0.7901214361190796,1,333.691650390625,0.3983739837398374,0.0,1.0,1.2764859199523926,1.0,0.9244,0.9244,0.6481393230652993,R2x3_BP1_A13,Rossman ⍺/β
R2x3_BP1_B6,259,60,2.1539809703826904,2.0044708251953125,0.0114493975415825,0.3835335969924927,1.0,3.186006546020508,0.0,2.0044708251953125,[0],5.354862779378891,0.8446847498416901,0.7395081520080566,1,333.691650390625,0.4390243902439024,0.0,1.0,1.5406317710876465,1.0,0.8989,0.8989,0.561499016162111,R2x3_BP1_A14,Rossman ⍺/β
R2x3_BP1_B7,260,61,2.4506986141204834,2.0320069789886475,0.0172712411731481,0.3799346685409546,1.0,3.071173906326294,0.0,2.0320069789886475,[0],6.792798399925232,0.7854745835065842,0.6784490942955017,1,333.691650390625,0.3658536585365853,0.0,1.0,1.6478439569473269,1.0,0.8794,0.8794,0.4686362346876537,R2x3_BP1_A15,Rossman ⍺/β
R2x3_BP1_B8,261,62,1.945046186447144,2.5040712356567383,0.0090178735554218,0.4935221374034881,1.0,3.4625277519226074,0.0,2.5040712356567383,[0],4.251904666423798,0.8883549645543098,0.7931019067764282,1,333.691650390625,0.2845528455284553,0.0,1.0,2.720142364501953,1.0,0.7575,0.7575,0.5337011823338645,R2x3_BP1_A16,Rossman ⍺/β
R2x3_BP1_B9,262,63,2.36724066734314,2.159889459609986,0.0139685831964015,0.400704950094223,1.0,2.864279270172119,0.0,2.159889459609986,[0],6.425387442111969,0.7868635803461075,0.6663459539413452,1,333.691650390625,0.3821138211382114,0.0,1.0,1.7636843919754028,1.0,0.8763,0.8763,0.4594645630559883,R2x3_BP1_A17,Rossman ⍺/β
R2x3_BP1_B10,263,64,2.2285385131835938,2.1670520305633545,0.0119081968441605,0.4403866529464721,1.0,3.109389305114746,0.0,2.1670520305633545,[0],5.939407214522362,0.8093405216932297,0.7335523366928101,1,333.691650390625,0.3658536585365853,0.0,1.0,2.320030927658081,1.0,0.8051,0.8051,0.4779827422120253,R2x3_BP1_A18,Rossman ⍺/β
R2x3_BP1_B11,264,65,1.988675236701965,1.9844228029251096,0.0124686304479837,0.3487099707126617,1.0,3.6850531101226807,0.0,1.9844228029251096,[0],4.215794205665588,0.8908427134156227,0.786020815372467,1,333.691650390625,0.4715447154471545,0.0,1.0,1.3665002584457395,1.0,0.918,0.918,0.6428028008582282,R2x3_BP1_A1,Rossman ⍺/β
R2x3_BP1_B12,265,66,1.9013733863830569,2.026145696640014,0.0079233832657337,0.3639216721057892,1.0,3.6331229209899902,0.0,2.026145696640014,[0],3.856859542429447,0.9003178775310516,0.8047700524330139,1,333.691650390625,0.3658536585365853,0.0,1.0,1.3213119506835938,1.0,0.9181,0.9181,0.6652083134220174,R2x3_BP1_A2,Rossman ⍺/β
R2x3_BP1_B13,266,67,2.150510311126709,1.9029935598373413,0.0083744255825877,0.3315214514732361,1.0,3.254960536956787,0.0,1.9029935598373413,[0],4.714550197124481,0.8594965934753418,0.75919508934021,1,333.691650390625,0.3821138211382114,0.0,1.0,1.1596115827560425,1.0,0.9357,0.9357,0.6105681974366454,R2x3_BP1_A3,Rossman ⍺/β
R2x3_BP2_1,267,68,1.8924912214279173,1.857105255126953,0.0067290705628693,0.2910050451755523,1.0,3.358628511428833,0.0,1.857105255126953,[0],3.998096704483032,0.891835629940033,0.810348391532898,1,333.691650390625,0.4390243902439024,0.0,1.0,1.019231915473938,1.0,0.9472,0.9472,0.6845391366308986,R2x3_BP1_A4,Rossman ⍺/β
R2x3_BP2_2,268,69,1.8025985956192017,1.7525554895401,0.0060212025418877,0.2830376029014587,1.0,3.573073148727417,0.0,1.7525554895401,[0],3.544362150132656,0.9064601585268974,0.8197803497314453,1,333.691650390625,1.0,0.0,1.0,1.162459373474121,1.0,0.9404,0.9404,0.6988095715186232,R2x3_BP1_A5,Rossman ⍺/β
R2x3_BP2_3,269,70,2.108591794967652,1.883558750152588,0.0153498612344264,0.3337700963020324,1.0,3.417017698287964,0.0,1.883558750152588,[0],4.634606629610062,0.8730661422014236,0.7447136044502258,1,333.691650390625,0.6991869918699187,0.0,1.0,1.277442455291748,1.0,0.9208,0.9208,0.5986896423746394,R2x3_BP1_A6,Rossman ⍺/β
R2x3_BP2_4,270,71,2.2501792907714844,1.9939121007919312,0.0075191939249634,0.3303017318248749,1.0,3.020444869995117,0.0,1.9939121007919312,[0],5.1411790400743484,0.8351060748100281,0.7264203429222107,1,333.691650390625,0.3821138211382114,0.0,1.0,1.533060073852539,1.0,0.892,0.892,0.5411211327860104,R2x3_BP1_A7,Rossman ⍺/β
R2x3_BP2_5,271,72,2.1234776973724365,1.962867021560669,0.0121604958549141,0.3498095571994781,1.0,3.403681755065918,0.0,1.962867021560669,[0],4.680220037698746,0.8693746626377106,0.7451128363609314,1,333.691650390625,0.4390243902439024,0.0,1.0,1.38282573223114,1.0,0.915,0.915,0.5927207319755559,R2x3_BP1_A8,Rossman ⍺/β
R2x3_BP2_6,272,73,2.0898706912994385,1.8531825542449951,0.0083304895088076,0.3044757843017578,1.0,3.329315423965454,0.0,1.8531825542449951,[0],4.639789089560509,0.8619983792304993,0.7550692558288574,1,333.691650390625,0.4552845528455284,0.0,1.0,1.1228240728378296,1.0,0.9396,0.9396,0.6115560188574866,R2x3_BP1_A9,Rossman ⍺/β
R2x3_BP2_7,273,74,1.9299564361572263,2.0803346633911133,0.0094521474093198,0.345610499382019,1.0,3.307314157485962,0.0,2.0803346633911133,[0],3.990115836262703,0.8961756452918053,0.8035922646522522,1,333.691650390625,0.6422764227642277,0.0,1.0,1.5965344905853271,1.0,0.8784,0.8784,0.6325883826609651,R2x3_BP1_B10,Rossman ⍺/β
R2x3_BP2_8,274,75,2.462125301361084,2.153394222259521,0.0130496518686413,0.4197148978710174,1.0,2.792898654937744,0.0,2.153394222259521,[0],6.798070937395096,0.7656921297311783,0.6584240198135376,1,333.691650390625,0.2764227642276423,0.0,1.0,1.999680519104004,1.0,0.8353,0.8353,0.4211165701746537,R2x3_BP1_B11,Rossman ⍺/β
R3x3_BP1_2,275,76,2.484185218811035,2.052140712738037,0.0122031224891543,0.3443506956100464,1.0,2.623220205307007,0.0,2.052140712738037,[0],6.715663865208626,0.7685779333114624,0.6490825414657593,1,333.691650390625,0.3089430894308943,0.0,1.0,1.6305670738220217,1.0,0.8788,0.8788,0.4384074114541863,R2x3_BP1_B12,Rossman ⍺/β
R3x3_BP1_3,276,77,2.316978454589844,2.308638095855713,0.0111634489148855,0.4905631244182586,1.0,2.852527141571045,0.0,2.308638095855713,[0],6.011821687221527,0.7970821857452393,0.7070952653884888,1,333.691650390625,0.2601626016260163,0.0,1.0,2.631949663162231,1.0,0.7361,0.7361,0.414875558498118,R2x3_BP1_B13,Rossman ⍺/β
R3x3_BP1_4,277,78,2.2173519134521484,2.224513530731201,0.0094061167910695,0.3894190490245819,1.0,3.0541787147521973,0.0,2.224513530731201,[0],5.424755081534386,0.8325560390949249,0.7131285071372986,1,333.691650390625,0.3089430894308943,0.0,1.0,2.1746716499328613,1.0,0.8255,0.8255,0.4901154020686565,R2x3_BP1_B1,Rossman ⍺/β
R3x3_BP1_5,278,79,2.5421531200408936,2.229067087173462,0.0151937138289213,0.4642068147659302,1.0,2.5905346870422363,0.0,2.229067087173462,[0],7.554479584097862,0.7260363698005676,0.5926746726036072,1,333.691650390625,0.2601626016260163,0.0,1.0,2.717555284500122,1.0,0.7882,0.7882,0.3391651144762059,R2x3_BP1_B2,Rossman ⍺/β
R3x3_BP1_6,279,80,2.402026653289795,2.2321815490722656,0.0170231275260448,0.4458005726337433,1.0,2.7042040824890137,0.0,2.2321815490722656,[0],6.576683029532433,0.7837421894073486,0.6778091788291931,1,333.691650390625,0.2601626016260163,0.0,1.0,2.4998345375061035,1.0,0.8015,0.8015,0.4257789613275151,R2x3_BP1_B3,Rossman ⍺/β
R3x3_BP1_7,280,81,2.274834632873535,2.1853597164154053,0.0116617437452077,0.3979745805263519,1.0,2.921802520751953,0.0,2.1853597164154053,[0],5.829923301935196,0.8101935982704163,0.6984598636627197,1,333.691650390625,0.3089430894308943,0.0,1.0,2.255439758300781,1.0,0.8122,0.8122,0.4596139982149886,R2x3_BP1_B4,Rossman ⍺/β
R3x3_BP1_8,281,82,2.304475784301758,1.8542736768722532,0.0126036833971738,0.3027375936508178,1.0,2.91001033782959,0.0,1.8542736768722532,[0],5.532072052359581,0.8283353596925735,0.7154589891433716,1,333.691650390625,0.5853658536585366,0.0,1.0,1.2769256830215454,1.0,0.9154,0.9154,0.5425026368840311,R2x3_BP1_B5,Rossman ⍺/β
R3x3_BP1_9,282,83,2.121199607849121,1.7729705572128296,0.0108519522473216,0.2677105069160461,1.0,3.1959595680236816,0.0,1.7729705572128296,[0],4.640942081809044,0.8719091862440109,0.7428790330886841,1,333.691650390625,0.6016260162601627,0.0,1.0,1.1986204385757446,1.0,0.9256,0.9256,0.5995324580586662,R2x3_BP1_B6,Rossman ⍺/β
R3x3_BP1_10,283,84,2.0348291397094727,1.8949848413467407,0.0117419911548495,0.344573974609375,1.0,3.396195650100708,0.0,1.8949848413467407,[0],4.48086416721344,0.8801491558551788,0.77278733253479,1,333.691650390625,0.6666666666666666,0.0,1.0,1.4460729360580444,1.0,0.9079,0.9079,0.6175246346827137,R2x3_BP1_B7,Rossman ⍺/β
R3x3_BP1_11,284,85,2.4131362438201904,1.9970349073410036,0.0108536537736654,0.37032550573349,1.0,2.8374147415161133,0.0,1.9970349073410036,[0],6.180449575185776,0.8085735142230988,0.6915993690490723,1,333.691650390625,0.6747967479674797,0.0,1.0,1.6217597723007202,1.0,0.8792,0.8792,0.4916564932486946,R2x3_BP1_B8,Rossman ⍺/β
R3x3_BP1_12,285,86,2.1481311321258545,2.018629550933838,0.0168570671230554,0.3896585702896118,1.0,3.2041103839874268,0.0,2.018629550933838,[0],5.054421916604042,0.8651006072759628,0.7596429586410522,1,333.691650390625,1.0,0.0,1.0,1.674423336982727,1.0,0.8773,0.8773,0.5765331221742395,R2x3_BP1_B9,Rossman ⍺/β
R3x3_BP2_1,286,87,1.8297840356826784,1.9624255895614624,0.0092384815216064,0.3214649558067322,1.0,3.9255220890045166,0.0,1.9624255895614624,[0],3.528922401368618,0.9091595262289048,0.8123389482498169,1,309.2751770019531,0.3684210526315789,0.0,1.0,1.2297959327697754,1.0,0.917,0.917,0.6772464007818588,R2x3_BP2_1,Rossman ⍺/β
R3x3_BP2_2,287,88,2.085566759109497,1.845749855041504,0.012794111855328,0.3268507122993469,1.0,3.656016349792481,0.0,1.845749855041504,[0],4.628517389297485,0.8766984939575195,0.7527303099632263,1,309.2751770019531,0.5964912280701754,0.0,1.0,1.1795933246612549,1.0,0.9289,0.9289,0.6129973927818607,R2x3_BP2_2,Rossman ⍺/β
R3x3_BP2_3,288,89,2.198519706726074,1.7730978727340698,0.0214730203151702,0.3024410307407379,1.0,3.635509014129639,0.0,1.7730978727340698,[0],5.047338590025902,0.8570447564125061,0.7220851182937622,1,309.2751770019531,0.6228070175438597,0.0,1.0,0.9793676733970642,1.0,0.9482,0.9482,0.5868023544255435,R2x3_BP2_3,Rossman ⍺/β
R3x3_BP2_4,289,90,1.9949820041656492,1.7342703342437744,0.01501976698637,0.3083356320858001,1.0,3.83074164390564,0.0,1.7342703342437744,[0],4.0677668154239655,0.8978247568011284,0.7811412811279297,1,309.2751770019531,0.6052631578947368,0.0,1.0,1.0174514055252075,1.0,0.9432,0.9432,0.6614925514490643,R2x3_BP2_4,Rossman ⍺/β
R3x3_BP2_5,290,91,2.0156407356262207,1.7049691677093506,0.0144671518355607,0.3048958778381347,1.0,3.877921581268311,0.0,1.7049691677093506,[0],4.1592878848314285,0.8940313383936882,0.7805232405662537,1,309.2751770019531,0.6578947368421053,0.0,1.0,1.0076788663864136,1.0,0.9451,0.9451,0.6595023455769721,R2x3_BP2_5,Rossman ⍺/β
R3x3_BP2_6,291,92,2.1415257453918457,1.8781960010528564,0.0175538752228021,0.3303987681865692,1.0,3.544404983520508,0.0,1.8781960010528564,[0],5.006021648645401,0.861343264579773,0.741856575012207,1,309.2751770019531,0.6052631578947368,0.0,1.0,1.233524203300476,1.0,0.9181,0.9181,0.5866596240253801,R2x3_BP2_6,Rossman ⍺/β
R3x3_BP2_7,292,93,2.1071791648864746,1.7935885190963743,0.0191773679107427,0.3248775899410248,1.0,3.81972861289978,0.0,1.7935885190963743,[0],4.7503155916929245,0.8711465746164322,0.744496762752533,1,309.2751770019531,1.0,0.0,1.0,1.1622304916381836,1.0,0.9317,0.9317,0.6042687602249136,R2x3_BP2_7,Rossman ⍺/β
R3x3_BP2_8,293,94,2.033700466156006,1.9017571210861208,0.0165008157491683,0.3504961431026459,1.0,3.69816780090332,0.0,1.9017571210861208,[0],4.217320904135704,0.8863376677036285,0.7547026872634888,1,309.2751770019531,0.4385964912280701,0.0,1.0,1.2250897884368896,1.0,0.9211,0.9211,0.6161435196292817,R2x3_BP2_8,Rossman ⍺/β
R3x3_BP2_9,294,95,2.172283172607422,1.6785968542099,0.0141971316188573,0.3597553372383117,1.0,3.022844076156616,0.0,1.6785968542099,[0],5.689218059182167,0.834226980805397,0.736504316329956,1,409.6539916992188,0.3112582781456953,0.0,1.0,1.2152717113494873,1.0,0.9357,0.9357,0.5749050952120605,R3x3_BP1_10,Rossman ⍺/β
R3x3_BP2_10,295,96,1.881988763809204,1.6768683195114136,0.0133710401132702,0.406532734632492,1.0,3.5239062309265137,0.0,1.6768683195114136,[0],4.491915062069893,0.8806633204221725,0.8079566955566406,1,409.6539916992188,0.4503311258278146,0.0,1.0,1.512723445892334,1.0,0.9115,0.9115,0.6485667286416755,R3x3_BP1_11,Rossman ⍺/β
R3x3_BP2_11,296,97,1.911683797836304,1.5602788925170898,0.0124209634959697,0.3318511843681335,1.0,3.388661623001098,0.0,1.5602788925170898,[0],4.621908470988274,0.8832829594612122,0.8071634769439697,1,409.6539916992188,0.3774834437086092,0.0,1.0,1.0481842756271362,1.0,0.953,0.953,0.6794449186839201,R3x3_BP1_12,Rossman ⍺/β
R3x3_BP2_12,297,98,2.016393661499023,1.579465389251709,0.0091651650145649,0.3494338989257812,1.0,3.16073226928711,0.0,1.579465389251709,[0],5.047436982393265,0.8490358740091324,0.7360955476760864,1,409.6539916992188,0.6423841059602649,0.0,1.0,1.0554450750350952,1.0,0.9516,0.9516,0.5947229047843078,R3x3_BP1_2,Rossman ⍺/β
R3x3_BP2_13,298,99,1.758411884307861,1.5982189178466797,0.0080419741570949,0.348664790391922,1.0,3.6964728832244873,0.0,1.5982189178466797,[0],3.974807277321816,0.8974179774522781,0.8183072209358215,1,409.6539916992188,0.6622516556291391,0.0,1.0,1.102838397026062,1.0,0.9483,0.9483,0.6963970124505289,R3x3_BP1_3,Rossman ⍺/β
R3x3_BP2_14,299,0,2.0650429725646973,1.6790164709091189,0.0108129018917679,0.3661328554153442,1.0,3.216299533843994,0.0,1.6790164709091189,[0],5.399733856320381,0.8395299166440964,0.7436638474464417,1,409.6539916992188,0.6887417218543046,0.0,1.0,1.350947022438049,1.0,0.9248,0.9248,0.5773785786590221,R3x3_BP1_4,Rossman ⍺/β
R3x3_BP2_15,300,1,2.108494520187378,1.572195291519165,0.0124469818547368,0.3231465518474579,1.0,3.11623477935791,0.0,1.572195291519165,[0],5.678103879094124,0.8256616145372391,0.7146677374839783,1,409.6539916992188,0.7682119205298014,0.0,1.0,1.1184552907943726,1.0,0.9474,0.9474,0.5590358404224918,R3x3_BP1_5,Rossman ⍺/β
R3x3_BP2_16,301,2,2.0331826210021973,1.6205967664718628,0.0103816846385598,0.3713277876377105,1.0,3.2194488048553467,0.0,1.6205967664718628,[0],5.518490210175514,0.8455318659543991,0.7805487513542175,1,409.6539916992188,0.6490066225165563,0.0,1.0,1.497128963470459,1.0,0.9128,0.9128,0.6024286871609886,R3x3_BP1_6,Rossman ⍺/β
R3x3_BP3_1,302,3,1.8865257501602173,1.538561224937439,0.0086934510618448,0.3360705971717834,1.0,3.520726203918457,0.0,1.538561224937439,[0],4.341494843363762,0.8773251622915268,0.7860066890716553,1,409.6539916992188,0.7086092715231788,0.0,1.0,1.015344738960266,1.0,0.9555,0.9555,0.6588969827027009,R3x3_BP1_7,Rossman ⍺/β
R3x3_BP3_2,303,4,2.0567445755004883,1.6002546548843384,0.0102348672226071,0.3466242849826813,1.0,3.1400387287139893,0.0,1.6002546548843384,[0],5.32111419737339,0.8414068222045898,0.7271932363510132,1,409.6539916992188,0.6754966887417219,0.0,1.0,1.2866474390029907,1.0,0.9323,0.9323,0.5704420659231945,R3x3_BP1_8,Rossman ⍺/β
R3x3_BP3_3,304,5,2.069520711898804,1.6256203651428225,0.0137118538841605,0.3455387353897095,1.0,3.18807315826416,0.0,1.6256203651428225,[0],5.384223893284798,0.8391851484775543,0.7439547777175903,1,409.6539916992188,1.0,0.0,1.0,1.2471396923065186,1.0,0.9338,0.9338,0.5829860945998336,R3x3_BP1_9,Rossman ⍺/β
R3x3_BP3_4,305,6,2.1409904956817627,1.7164924144744873,0.0285921562463045,0.4020296335220337,1.0,3.3584558963775635,0.0,1.7164924144744873,[0],5.909434035420418,0.8357054591178894,0.7600613236427307,1,390.6633911132813,0.7569444444444444,0.0,1.0,1.8073936700820925,1.0,0.8814,0.8814,0.5598541720970928,R3x3_BP2_10,Rossman ⍺/β
R3x3_BP3_5,306,7,2.2665693759918213,1.6929551362991333,0.024511793628335,0.3572198748588562,1.0,3.01057767868042,0.0,1.6929551362991333,[0],6.236406192183495,0.8185272961854935,0.7408480644226074,1,390.6633911132813,0.6111111111111112,0.0,1.0,1.7643487453460691,1.0,0.8819,0.8819,0.5347880077791686,R3x3_BP2_11,Rossman ⍺/β
R3x3_BP3_6,307,8,2.0146470069885254,1.6765263080596924,0.0235545337200164,0.3356178104877472,1.0,3.3832380771636963,0.0,1.6765263080596924,[0],5.234505817294121,0.8618470281362534,0.7971432209014893,1,390.6633911132813,0.7152777777777778,0.0,1.0,1.5249632596969604,1.0,0.9051,0.9051,0.6218177434708764,R3x3_BP2_12,Rossman ⍺/β
R3x3_BP3_7,308,9,2.218813180923462,1.6691336631774902,0.0191215965896844,0.364872545003891,1.0,3.133686065673828,0.0,1.6691336631774902,[0],6.453467607498169,0.8121808022260666,0.7410131692886353,1,390.6633911132813,0.7152777777777778,0.0,1.0,1.374100685119629,1.0,0.9215,0.9215,0.5545924916749293,R3x3_BP2_13,Rossman ⍺/β
R3x3_BP3_8,309,10,2.062276124954224,1.724412202835083,0.0211811996996402,0.3657284677028656,1.0,3.4082181453704834,0.0,1.724412202835083,[0],5.438541561365128,0.8517113775014877,0.7832604646682739,1,390.6633911132813,0.7013888888888888,0.0,1.0,1.6138274669647217,1.0,0.8932,0.8932,0.5958643037992893,R3x3_BP2_14,Rossman ⍺/β
R3x3_BP3_9,310,11,2.110684394836426,1.7074915170669556,0.0207398924976587,0.3715461790561676,1.0,3.237278461456299,0.0,1.7074915170669556,[0],5.3977572321891785,0.8540672659873962,0.7747617959976196,1,390.6633911132813,0.7222222222222222,0.0,1.0,1.5822656154632568,1.0,0.8993,0.8993,0.5950656309270252,R3x3_BP2_15,Rossman ⍺/β
R3x3_BP3_10,311,12,2.122227907180786,1.6794332265853882,0.0306081119924783,0.3834066390991211,1.0,3.454337358474731,0.0,1.6794332265853882,[0],5.568308621644974,0.8557681441307068,0.7690424919128418,1,390.6633911132813,0.7916666666666666,0.0,1.0,1.663122534751892,1.0,0.8941,0.8941,0.5884269392659508,R3x3_BP2_16,Rossman ⍺/β
NF1-01,312,13,2.3151986598968506,1.706180214881897,0.0206230357289314,0.3599595129489898,1.0,2.9829373359680176,0.0,1.706180214881897,[0],6.753620684146881,0.8043149709701538,0.7139246463775635,1,390.6633911132813,0.7986111111111112,0.0,1.0,1.423784852027893,1.0,0.9179,0.9179,0.5270767961373889,R3x3_BP2_1,novel ⍺/β
NF1-02,313,14,2.0606801509857178,1.791493535041809,0.0190854165703058,0.4297074675559997,1.0,3.285862684249878,0.0,1.791493535041809,[0],5.402389064431191,0.8537487685680389,0.7838279008865356,1,390.6633911132813,0.7986111111111112,0.0,1.0,1.8345335721969604,1.0,0.8694,0.8694,0.5817956162184104,R3x3_BP2_2,novel ⍺/β
NF1-03,314,15,2.0795700550079346,1.7531704902648926,0.0247126650065183,0.4004473388195038,1.0,3.315715074539185,0.0,1.7531704902648926,[0],5.570367932319641,0.8509987443685532,0.7809065580368042,1,390.6633911132813,0.75,0.0,1.0,1.7336955070495603,1.0,0.8815,0.8815,0.585801266066008,R3x3_BP2_3,novel ⍺/β
NF1-04,315,16,2.132988452911377,1.7283440828323364,0.0287093613296747,0.4105511307716369,1.0,3.2494688034057617,0.0,1.7283440828323364,[0],6.1981620490551,0.8216178566217422,0.7600662708282471,1,390.6633911132813,1.0,0.0,1.0,1.7941399812698364,1.0,0.8809,0.8809,0.5501079735072744,R3x3_BP2_4,novel ⍺/β
NF1-05,316,17,2.137749195098877,1.6674586534500122,0.0218953024595975,0.3583440780639648,1.0,3.131954431533813,0.0,1.6674586534500122,[0],5.846316486597061,0.8361409604549408,0.7621121406555176,1,390.6633911132813,0.7986111111111112,0.0,1.0,1.413058161735535,1.0,0.9162,0.9162,0.5838330370075135,R3x3_BP2_5,novel ⍺/β
NF1-06,317,18,2.1778814792633057,1.6488440036773682,0.0168945230543613,0.3304042518138885,1.0,3.1533000469207764,0.0,1.6488440036773682,[0],6.09994937479496,0.8229266256093979,0.7624279260635376,1,390.6633911132813,0.7638888888888888,0.0,1.0,1.5478534698486328,1.0,0.9082,0.9082,0.5698248787910746,R3x3_BP2_6,novel ⍺/β
NF1-07,318,19,2.142522096633911,1.6679736375808716,0.0190187338739633,0.3685624003410339,1.0,3.2533183097839355,0.0,1.6679736375808716,[0],6.072320982813835,0.8211444467306137,0.7614800930023193,1,390.6633911132813,0.6944444444444444,0.0,1.0,1.6699204444885254,1.0,0.8897,0.8897,0.5563161976567421,R3x3_BP2_7,novel ⍺/β
NF1-08,319,20,2.24038028717041,1.6545546054840088,0.018801100552082,0.3394263386726379,1.0,3.050786018371582,0.0,1.6545546054840088,[0],6.400611504912376,0.8170690983533859,0.7275285720825195,1,390.6633911132813,0.8055555555555556,0.0,1.0,1.37410569190979,1.0,0.9214,0.9214,0.5477180428245523,R3x3_BP2_8,novel ⍺/β
