sid,rmsd_ss,rmsd_msa,plddt_ss,plddt_msa,solubility
11690,,,,,0
156780,,,,,0
153927,,,,,0
156304,,,,,0
158123,,,,,0
165916,,,,,0
156490,,,,,0
19525,15.149680137634277,0.8256300091743469,72.09315485732606,91.30905418403334,0
144719,,,,,0
165772,,,,,0
29749,,,,,0
184756,,,,,0
151895,,,,,0
62870,,,,,0
168734,,,,,0
154310,,,,,0
152396,,,,,0
128305,,,,,0
169812,,,,,0
158610,,,,,0
11722,,,,,0
11698,,,,,0
166101,,,,,0
153805,,,,,0
160099,,,,,0
217617,,,,,0
153583,,,,,0
170681,,,,,0
154825,,,,,0
158337,,,,,0
171105,,,,,0
166463,,,,,0
153276,,,,,0
11671,,,,,0
160272,,,,,0
153889,,,,,0
12199,,,,,0
166331,,,,,0
155620,,,,,0
61989,,,,,0
172593,,,,,0
161921,,,,,0
154832,,,,,0
12997,,,,,0
144683,,,,,0
156847,,,,,0
156399,,,,,0
155778,,,,,0
153942,,,,,0
191151,,,,,0
56310,,,,,0
185363,,,,,0
3173,,,,,0
32994,,,,,0
166757,,,,,0
165956,,,,,0
163217,21.102420806884766,1.5135300159454346,38.58332066869301,87.03351063829788,0
55912,,,,,0
10858,,,,,0
167758,,,,,0
11736,,,,,0
150799,,,,,0
144093,,,,,0
159232,,,,,0
160409,,,,,0
219463,,,,,0
11559,,,,,0
150715,,,,,0
12325,,,,,0
153020,,,,,0
158541,,,,,0
152731,,,,,0
206778,,,,,0
30300,,,,,0
157118,,,,,0
156656,,,,,0
219241,,,,,0
12701,,,,,0
153134,,,,,0
10946,,,,,0
153936,,,,,0
126581,,,,,0
160336,,,,,0
155305,,,,,0
169982,,,,,0
252192,,,,,0
156361,,,,,0
152836,,,,,0
154774,,,,,0
81037,,,,,0
155857,,,,,0
80457,,,,,0
156273,,,,,0
45962,,,,,0
167547,,,,,0
153387,,,,,0
155421,,,,,0
215028,,,,,0
168396,,,,,0
205526,,,,,0
65642,,,,,0
172711,,,,,0
160169,,,,,0
150387,,,,,0
150971,,,,,0
251430,,,,,0
156453,,,,,0
156922,,,,,0
156305,,,,,0
153023,,,,,0
205407,,,,,0
152021,,,,,0
149927,,,,,0
153851,,,,,0
160275,,,,,0
156963,,,,,0
153646,,,,,0
252835,,,,,0
168899,,,,,0
168089,,,,,0
150362,,,,,0
154060,,,,,0
29577,,,,,0
252480,,,,,0
11817,,,,,0
201623,,,,,0
144401,,,,,0
5812,,,,,0
219476,,,,,0
154360,,,,,0
54356,,,,,0
150906,,,,,0
149726,,,,,0
29513,,,,,0
151499,,,,,0
87443,,,,,0
206005,,,,,0
29916,,,,,0
163069,,,,,0
252614,,,,,0
154322,,,,,0
155806,,,,,0
169112,,,,,0
12499,,,,,0
153923,,,,,0
134294,,,,,0
74920,,,,,0
165934,,,,,0
160047,,,,,0
97982,,,,,0
158546,,,,,0
67893,,,,,0
168461,,,,,0
158512,,,,,0
219504,,,,,0
154236,,,,,0
154243,,,,,0
72817,,,,,0
150124,,,,,0
4703,,,,,0
30084,,,,,0
158787,,,,,0
162953,22.619300842285156,1.340809941291809,34.9589306122449,89.21442040816326,0
118184,,,,,0
166720,,,,,0
11556,,,,,0
160023,,,,,0
292052,,,,,0
168483,,,,,0
172481,,,,,0
12802,,,,,0
155808,,,,,0
219511,,,,,0
160056,,,,,0
152469,,,,,0
157244,,,,,0
30880,,,,,0
153254,,,,,0
29759,,,,,0
12779,,,,,0
34554,,,,,0
31478,,,,,0
156742,,,,,0
205452,,,,,0
149830,,,,,0
168228,,,,,0
170287,,,,,0
251104,,,,,0
169030,,,,,0
166152,,,,,0
206391,,,,,0
167560,,,,,0
144548,,,,,0
205711,,,,,0
154831,,,,,0
151986,,,,,0
167978,,,,,0
153885,,,,,0
160334,,,,,0
42884,,,,,0
153508,,,,,0
152319,,,,,0
152504,,,,,0
33716,,,,,0
150949,,,,,0
158665,,,,,0
169752,,,,,0
165805,,,,,0
153513,,,,,0
207132,,,,,0
126573,,,,,0
167775,,,,,0
156108,,,,,0
153095,,,,,0
153608,,,,,0
219240,,,,,0
2230,,,,,0
163064,,,,,0
156107,,,,,0
153079,,,,,0
151415,,,,,0
205885,,,,,0
156433,,,,,0
54400,,,,,0
159636,,,,,0
205528,,,,,0
170263,,,,,0
205567,,,,,0
61636,,,,,0
207578,,,,,0
153797,,,,,0
144063,,,,,0
166807,,,,,0
11703,,,,,0
169256,,,,,0
164660,,,,,0
156238,,,,,0
169896,,,,,0
12264,,,,,0
153922,,,,,0
165904,,,,,0
54432,,,,,0
151982,,,,,0
155919,,,,,0
217633,,,,,0
150435,,,,,0
168409,,,,,0
156390,,,,,0
249742,,,,,0
154849,,,,,0
207451,,,,,0
252812,,,,,0
54602,,,,,0
185108,,,,,0
151414,,,,,0
252178,,,,,0
153861,,,,,0
160055,,,,,0
149629,,,,,0
250644,,,,,0
166236,,,,,0
154368,,,,,0
144727,,,,,0
149769,,,,,0
156440,,,,,0
168226,,,,,0
92529,,,,,0
296194,,,,,0
152340,,,,,0
32005,,,,,0
158469,,,,,0
155420,,,,,0
78265,,,,,0
56738,,,,,0
155370,,,,,0
151357,,,,,0
153243,,,,,0
249990,,,,,0
166739,,,,,0
156003,,,,,0
50546,,,,,0
154760,21.869579315185547,2.058490037918091,35.45796816087139,93.49178466694596,0
150381,,,,,0
153820,,,,,0
252226,,,,,0
167337,,,,,0
30030,,,,,0
169755,,,,,0
156264,,,,,0
166493,,,,,0
619,,,,,0
168949,,,,,0
153138,,,,,0
12332,,,,,0
153886,,,,,0
11604,,,,,0
9199,,,,,0
155662,,,,,0
152899,,,,,0
153673,,,,,0
56512,,,,,0
154908,,,,,0
32666,,,,,0
153487,,,,,0
154910,,,,,0
126536,,,,,0
168859,,,,,0
252626,,,,,0
153929,,,,,0
154025,,,,,0
153131,,,,,0
219317,,,,,0
157149,,,,,0
5001,,,,,0
152516,,,,,0
153053,,,,,0
152603,,,,,0
54481,,,,,0
160145,,,,,0
156794,,,,,0
163597,,,,,0
158578,,,,,0
155499,,,,,0
152852,,,,,0
12383,,,,,0
156032,,,,,0
151482,,,,,0
207134,,,,,0
156602,,,,,0
157133,,,,,0
152662,,,,,0
169590,,,,,0
207584,,,,,0
38439,,,,,0
163070,,,,,0
158673,,,,,0
154001,,,,,0
19235,,,,,0
251252,,,,,0
160335,,,,,0
219374,,,,,0
149992,,,,,0
156679,,,,,0
151020,,,,,0
185123,,,,,0
154352,,,,,0
54617,,,,,0
11687,,,,,0
11897,,,,,0
160428,,,,,0
219227,,,,,0
153113,,,,,0
172564,,,,,0
144607,,,,,0
54456,,,,,0
153619,,,,,0
11877,,,,,0
154186,,,,,0
32420,,,,,0
11672,,,,,0
205514,,,,,0
155746,,,,,0
251900,,,,,0
29712,,,,,0
155721,,,,,0
152357,,,,,0
150959,,,,,0
11822,,,,,0
144073,,,,,0
206033,,,,,0
250086,22.257970809936523,2.0150198936462402,35.611798820445614,80.5164613368283,0
158257,,,,,0
160178,,,,,0
29819,,,,,0
166721,,,,,0
156796,,,,,0
160091,,,,,0
155549,,,,,0
150771,,,,,0
10856,,,,,0
153933,,,,,0
153732,,,,,0
166231,,,,,0
151168,,,,,0
169798,,,,,0
184812,,,,,0
63729,,,,,0
12618,,,,,0
162611,,,,,0
155661,,,,,0
153806,,,,,0
185119,,,,,0
4065,,,,,0
154778,,,,,0
184799,,,,,0
168505,,,,,0
151311,,,,,0
28454,,,,,0
155824,,,,,0
204861,,,,,0
152503,,,,,0
150802,,,,,0
152932,,,,,0
170208,,,,,0
160312,,,,,0
150752,,,,,0
158314,,,,,0
144148,,,,,0
185150,,,,,0
161600,,,,,0
172626,,,,,0
155892,,,,,0
153179,,,,,0
12225,,,,,0
159861,,,,,0
154161,,,,,0
169754,,,,,0
156873,,,,,0
170173,,,,,0
9206,,,,,0
167891,,,,,0
92608,,,,,0
160260,,,,,0
206571,,,,,0
150408,,,,,0
157942,,,,,0
207534,,,,,0
28452,,,,,0
32460,,,,,0
160189,,,,,0
252628,,,,,0
154156,,,,,0
66712,,,,,0
156420,,,,,0
169749,20.321319580078125,1.0310800075531006,42.4337069846678,94.65397614991481,0
169043,,,,,0
249670,,,,,0
206785,,,,,0
150979,,,,,0
153482,,,,,0
153019,,,,,0
152652,,,,,0
144692,,,,,0
166786,,,,,0
155745,,,,,0
32706,,,,,0
152078,,,,,0
206817,,,,,0
154486,,,,,0
7474,,,,,0
17189,,,,,0
39520,,,,,0
168373,,,,,0
151372,,,,,0
155490,,,,,0
167598,,,,,0
159686,,,,,0
172616,,,,,0
68785,,,,,0
154866,,,,,0
99694,,,,,0
161461,,,,,0
154217,,,,,0
163203,,,,,0
161919,,,,,0
205315,,,,,0
158565,,,,,0
11394,,,,,0
163412,,,,,0
156071,,,,,0
168844,,,,,0
152949,,,,,0
11870,,,,,0
65406,,,,,0
31778,,,,,0
17172,,,,,0
153725,,,,,0
155949,,,,,0
219375,,,,,0
289427,,,,,0
31894,,,,,0
163940,,,,,0
152926,,,,,0
155807,,,,,0
152963,,,,,0
29248,,,,,0
249307,,,,,0
151377,,,,,0
160231,,,,,0
168792,,,,,0
56132,,,,,0
159022,,,,,0
150743,,,,,0
152279,,,,,0
153109,,,,,0
171168,,,,,0
165801,,,,,0
165810,,,,,0
207453,,,,,0
166259,,,,,0
168348,,,,,0
163887,,,,,0
165484,,,,,0
54421,,,,,0
31088,,,,,0
170028,,,,,0
62537,,,,,0
207104,,,,,0
252229,,,,,0
157460,,,,,0
156599,,,,,0
155470,,,,,0
56248,,,,,0
163003,,,,,0
158030,,,,,0
32435,,,,,0
151041,,,,,0
152271,,,,,0
155708,,,,,0
154511,,,,,0
155621,,,,,0
150347,,,,,0
92438,,,,,0
151157,,,,,0
22782,,,,,0
151329,,,,,0
166232,,,,,0
169099,,,,,0
168962,,,,,0
185275,,,,,0
11569,,,,,0
154537,,,,,0
52268,,,,,0
156730,,,,,0
89259,,,,,0
156374,,,,,0
153719,,,,,0
151315,,,,,0
11714,,,,,0
168323,,,,,0
154037,,,,,0
156753,,,,,0
157119,,,,,0
185723,,,,,0
11362,,,,,0
169000,,,,,0
153158,,,,,0
155397,,,,,0
158259,,,,,0
151966,,,,,0
166456,,,,,0
205565,,,,,0
170698,,,,,0
151353,,,,,0
48056,,,,,0
152574,,,,,0
168790,,,,,0
251127,,,,,0
30929,,,,,0
153234,,,,,0
153278,,,,,0
144605,,,,,0
168672,,,,,0
154026,,,,,0
167789,,,,,0
165466,,,,,0
151070,,,,,0
11694,,,,,0
289843,,,,,0
160342,,,,,0
206267,,,,,0
166031,,,,,0
207454,,,,,0
251829,,,,,0
219216,,,,,0
160021,,,,,0
115202,,,,,0
29069,,,,,0
205994,,,,,0
252599,,,,,0
155695,,,,,0
48206,,,,,0
11894,,,,,0
11543,,,,,0
155415,,,,,0
165597,,,,,0
152277,,,,,0
166977,,,,,0
290136,,,,,0
155902,,,,,0
207378,,,,,0
153483,,,,,0
152671,,,,,0
169292,,,,,0
252863,,,,,0
185148,,,,,0
152943,,,,,0
159991,,,,,0
66914,,,,,0
249182,,,,,0
159121,,,,,0
165675,,,,,0
165558,,,,,0
160361,,,,,0
206539,,,,,0
165003,,,,,0
10950,,,,,0
165540,,,,,0
162920,,,,,0
160069,,,,,0
150792,,,,,0
152777,,,,,0
160036,,,,,0
219520,,,,,0
99259,,,,,0
150935,,,,,0
168604,,,,,0
252045,,,,,0
158615,,,,,0
170566,26.91781997680664,1.126479983329773,37.018021904336166,91.97918641037103,0
168167,,,,,0
11777,,,,,0
152816,,,,,0
152385,,,,,0
156975,,,,,0
150841,,,,,0
153876,,,,,0
152349,,,,,0
219501,,,,,0
219245,,,,,0
31996,,,,,0
154859,,,,,0
144712,,,,,0
168689,,,,,0
144572,,,,,0
206853,,,,,0
165627,,,,,0
151145,,,,,0
251275,,,,,0
252767,,,,,0
160085,,,,,0
152468,,,,,0
170116,,,,,0
252061,,,,,0
207575,,,,,0
28687,,,,,0
160330,,,,,0
153141,,,,,0
252645,,,,,0
252556,,,,,0
32000,,,,,0
64425,,,,,0
150578,,,,,0
150954,,,,,0
159259,,,,,0
44087,,,,,0
154755,,,,,0
205674,,,,,0
151954,,,,,0
151231,,,,,0
152109,,,,,0
156673,,,,,0
149853,,,,,0
153551,,,,,0
166431,,,,,0
205884,,,,,0
168820,,,,,0
167905,,,,,0
150657,,,,,0
151920,,,,,0
152502,,,,,0
11443,,,,,0
164587,,,,,0
158589,,,,,0
153594,,,,,0
160208,,,,,0
32160,,,,,0
7145,,,,,0
8306,,,,,0
170207,,,,,0
29618,,,,,0
152978,,,,,0
314,,,,,0
159623,,,,,0
12679,,,,,0
168787,,,,,0
156758,,,,,0
144614,,,,,0
207011,,,,,0
154182,,,,,0
170247,,,,,0
252292,,,,,0
206922,,,,,0
159251,,,,,0
152294,,,,,0
159128,,,,,0
149905,,,,,0
252774,,,,,0
162995,,,,,0
165560,,,,,0
150412,,,,,0
11708,,,,,0
250094,,,,,0
252237,,,,,0
31526,,,,,0
250658,,,,,0
170534,,,,,0
206017,,,,,0
17144,,,,,0
205429,,,,,0
159542,,,,,0
156913,,,,,0
172498,,,,,0
172660,25.439250946044922,14.982290267944336,43.60417302798983,92.14732361785796,0
151261,,,,,0
152665,,,,,0
151412,,,,,0
206751,,,,,0
163081,,,,,0
152387,,,,,0
150725,,,,,0
219220,,,,,0
152016,,,,,0
169537,,,,,0
10840,,,,,0
165858,,,,,0
150251,,,,,0
160103,,,,,0
160009,,,,,0
32129,,,,,0
170160,,,,,0
45759,,,,,0
152819,,,,,0
152321,,,,,0
11555,,,,,0
152651,,,,,0
11829,,,,,0
115898,,,,,0
170527,,,,,0
161495,,,,,0
152919,,,,,0
165811,,,,,0
154013,,,,,0
153103,,,,,0
159837,,,,,0
150803,,,,,0
160154,,,,,0
153092,,,,,0
154163,,,,,0
98374,20.294309616088867,0.6327099800109863,35.63423724735323,94.29144850818095,0
151364,,,,,0
151217,,,,,0
163145,,,,,0
153501,33.90087127685547,9.557430267333984,38.73869007427414,93.1337047040288,0
251878,,,,,0
160412,,,,,0
251411,,,,,0
205536,,,,,0
165940,,,,,0
164082,,,,,0
170544,,,,,0
27237,,,,,0
98064,,,,,0
158471,,,,,0
158669,,,,,0
159307,,,,,0
153904,,,,,0
119041,,,,,0
152841,,,,,0
169246,,,,,0
156590,,,,,0
29354,,,,,0
128075,,,,,0
12796,,,,,0
249924,,,,,0
160093,,,,,0
172698,,,,,0
154775,,,,,0
168164,,,,,0
153638,,,,,0
169561,,,,,0
144649,,,,,0
150757,,,,,0
160244,,,,,0
170027,,,,,0
206867,,,,,0
158284,,,,,0
152062,,,,,0
160348,,,,,0
251403,,,,,0
153034,,,,,0
158327,,,,,0
162007,,,,,0
249199,,,,,0
157485,,,,,0
205708,,,,,0
168581,,,,,0
18802,,,,,0
159711,,,,,0
207985,,,,,0
6612,,,,,0
149675,,,,,0
152437,,,,,0
170260,,,,,0
144682,,,,,0
151973,,,,,0
169782,,,,,0
157359,,,,,0
168372,,,,,0
153524,,,,,0
160008,,,,,0
118237,,,,,0
169873,,,,,0
252752,,,,,0
184589,,,,,0
229543,,,,,0
156683,,,,,0
144698,,,,,0
153653,,,,,0
153630,,,,,0
170183,,,,,0
118176,,,,,0
156021,,,,,0
207408,,,,,0
32400,,,,,0
152666,,,,,0
151200,,,,,0
159792,,,,,0
205966,,,,,0
252139,,,,,0
160174,,,,,0
166007,30.796709060668945,0.8175100088119507,39.74288763493622,95.94122423945043,0
165703,,,,,0
166262,,,,,0
251251,,,,,0
154181,,,,,0
156398,,,,,0
164038,,,,,0
164614,,,,,0
32608,,,,,0
12622,,,,,0
169114,,,,,0
121303,,,,,0
170554,,,,,0
150789,,,,,0
156075,,,,,0
149775,,,,,0
12736,,,,,0
155976,,,,,0
152546,,,,,0
163083,,,,,0
159608,,,,,0
152793,,,,,0
155537,,,,,0
165957,,,,,0
151213,,,,,0
153268,,,,,0
206755,,,,,0
169472,,,,,0
160075,,,,,0
168596,,,,,0
169573,,,,,0
150061,,,,,0
166080,,,,,0
151487,,,,,0
207264,,,,,0
164752,,,,,0
159488,,,,,0
144013,,,,,0
152720,,,,,0
39365,,,,,0
205681,,,,,0
152987,,,,,0
167728,,,,,0
29970,,,,,0
156647,,,,,0
153200,,,,,0
249713,,,,,0
151232,,,,,0
162963,,,,,0
252145,,,,,0
170282,,,,,0
206583,,,,,0
252157,,,,,0
207559,,,,,0
156336,,,,,0
155865,,,,,0
153616,,,,,0
249329,,,,,0
172722,,,,,0
158474,,,,,0
166800,,,,,0
11650,,,,,0
155052,25.917530059814453,0.71110999584198,34.548230443503456,95.26365500334299,0
152923,,,,,0
160043,,,,,0
144720,,,,,0
30722,,,,,0
150692,,,,,0
98735,,,,,0
160148,,,,,0
252055,,,,,0
145892,,,,,0
152422,,,,,0
156333,,,,,0
150967,,,,,0
32001,,,,,0
160101,,,,,0
50569,,,,,0
170522,,,,,0
252131,,,,,0
155767,,,,,0
249982,,,,,0
170112,,,,,0
159717,,,,,0
158328,,,,,0
74953,,,,,0
151160,,,,,0
170026,,,,,0
252771,,,,,0
155506,,,,,0
159010,,,,,0
165786,,,,,0
153527,,,,,0
170538,,,,,0
150396,,,,,0
159994,,,,,0
155046,,,,,0
170548,,,,,0
126837,,,,,0
152273,,,,,0
165785,,,,,0
159318,,,,,0
252768,,,,,0
251857,,,,,0
252057,,,,,0
245390,29.752830505371094,12.290340423583984,42.033690976514215,58.262603213844265,0
11925,,,,,0
150145,,,,,0
63066,,,,,0
157599,,,,,0
11535,,,,,0
158470,,,,,0
289771,,,,,0
170235,,,,,0
166354,,,,,0
155887,,,,,0
163012,,,,,0
155308,,,,,0
32124,,,,,0
155608,,,,,0
205334,,,,,0
155630,,,,,0
119095,,,,,0
149786,,,,,0
35634,,,,,0
151167,,,,,0
144802,,,,,0
158543,,,,,0
206792,,,,,0
169761,,,,,0
160136,,,,,0
54257,,,,,0
12797,,,,,0
152514,,,,,0
152323,,,,,0
144481,,,,,0
160381,,,,,0
43101,,,,,0
166149,,,,,0
252765,,,,,0
252753,,,,,0
144613,,,,,0
144644,,,,,0
166145,,,,,0
204838,,,,,0
250108,,,,,0
165872,,,,,0
11882,,,,,0
150549,,,,,0
169418,,,,,0
252773,,,,,0
12624,,,,,0
150826,,,,,0
163028,,,,,0
156412,,,,,0
156871,,,,,0
156528,,,,,0
155821,,,,,0
156221,,,,,0
156722,,,,,0
158220,,,,,0
156287,,,,,0
156428,,,,,0
155873,,,,,0
163026,,,,,0
156737,,,,,0
166218,,,,,0
156575,,,,,0
156544,,,,,0
154706,,,,,0
156861,,,,,0
154688,,,,,0
158286,,,,,0
154935,,,,,0
155843,,,,,0
207953,,,,,0
155512,,,,,0
155927,,,,,0
155636,,,,,0
155405,,,,,0
156651,,,,,0
206049,,,,,0
156591,,,,,0
156672,,,,,0
158526,,,,,0
156325,,,,,0
155672,,,,,0
166503,,,,,0
154861,,,,,0
163030,,,,,0
155436,,,,,0
156567,,,,,0
158321,,,,,0
154840,,,,,0
155404,,,,,0
156061,,,,,0
153269,,,,,0
156582,,,,,0
150778,,,,,0
152265,,,,,0
154690,,,,,0
156294,,,,,0
52621,,,,,0
153130,,,,,0
156150,,,,,0
156002,,,,,0
158654,,,,,0
11584,,,,,0
156666,,,,,0
154691,,,,,0
157630,,,,,0
156706,,,,,0
155509,,,,,0
154877,,,,,0
154816,,,,,0
155400,,,,,0
21194,,,,,0
34655,,,,,0
155628,,,,,0
156860,,,,,0
163023,,,,,0
205697,,,,,0
151828,,,,,0
149623,,,,,0
155347,,,,,0
152904,,,,,0
55792,,,,,0
160492,,,,,0
156936,,,,,0
155545,,,,,0
150952,,,,,0
154821,,,,,0
158599,,,,,0
156439,,,,,0
36176,,,,,0
156558,,,,,0
150828,,,,,0
158505,,,,,0
155430,,,,,0
12374,,,,,0
155487,,,,,0
156818,,,,,0
156944,,,,,0
156476,,,,,0
156697,,,,,0
249933,,,,,0
152752,,,,,0
152406,,,,,0
152751,,,,,0
156674,,,,,0
160452,,,,,0
156886,,,,,0
28704,,,,,0
165526,,,,,0
156472,,,,,0
156388,,,,,0
152928,,,,,0
156960,,,,,0
155930,,,,,0
158772,,,,,0
156634,,,,,0
155793,,,,,0
156923,,,,,0
156961,,,,,0
163024,,,,,0
165839,,,,,0
151467,,,,,0
154828,,,,,0
156434,,,,,0
151040,,,,,0
156083,,,,,0
156594,,,,,0
156300,,,,,0
155835,,,,,0
156719,,,,,0
149624,,,,,0
155414,,,,,0
155516,,,,,0
158770,,,,,0
163025,,,,,0
149669,,,,,0
158771,,,,,0
63005,,,,,0
38876,,,,,0
156784,,,,,0
156717,,,,,0
207957,,,,,0
150811,,,,,0
155826,,,,,0
151940,,,,,0
163027,,,,,0
158731,,,,,0
155452,,,,,0
156857,,,,,0
151929,,,,,0
158653,,,,,0
156789,,,,,0
155606,,,,,0
157249,,,,,0
156657,,,,,0
156718,,,,,0
158461,,,,,0
205701,,,,,0
156879,,,,,0
156907,,,,,0
249987,,,,,0
155941,,,,,0
160509,,,,,0
160592,,,,,0
156868,,,,,0
156708,,,,,0
158319,,,,,0
156217,,,,,0
156429,,,,,0
156488,,,,,0
160480,,,,,0
154794,,,,,0
156740,,,,,0
151981,,,,,0
163022,,,,,0
11529,,,,,0
155652,,,,,0
80443,,,,,0
206872,,,,,0
206879,,,,,0
156103,,,,,0
11534,,,,,0
155794,,,,,0
156625,,,,,0
156102,,,,,0
80451,,,,,0
156211,,,,,0
249790,,,,,0
165820,,,,,0
156698,,,,,0
155594,,,,,0
149671,,,,,0
155559,,,,,0
156435,,,,,0
156113,,,,,0
153626,,,,,0
155765,,,,,0
156501,,,,,0
156449,,,,,0
155598,,,,,0
154887,,,,,0
156769,,,,,0
158507,,,,,0
149794,,,,,0
155635,,,,,0
7467,,,,,0
152958,,,,,0
157262,,,,,0
158793,,,,,0
156973,,,,,0
156971,,,,,0
156815,,,,,0
149690,,,,,0
160574,,,,,0
158501,,,,,0
158596,,,,,0
19770,,,,,0
155485,,,,,0
156811,,,,,0
158818,,,,,0
155589,,,,,0
156437,,,,,0
155349,,,,,0
156450,,,,,0
156496,,,,,0
156828,,,,,0
155385,,,,,0
157034,,,,,0
156611,,,,,0
160510,,,,,0
155466,,,,,0
156699,,,,,0
156350,,,,,0
156901,,,,,0
151980,,,,,0
155469,,,,,0
156580,,,,,0
152525,,,,,0
166393,,,,,0
158600,,,,,0
158814,,,,,0
205441,,,,,0
155833,,,,,0
156125,,,,,0
155649,,,,,0
155478,,,,,0
155541,,,,,0
155611,,,,,0
158707,,,,,0
252188,,,,,0
152801,,,,,0
144487,,,,,0
170264,,,,,0
32354,,,,,0
152820,,,,,0
170663,,,,,0
153090,,,,,0
205507,,,,,0
168728,,,,,0
170628,,,,,0
168693,,,,,0
170461,,,,,0
205977,,,,,0
152612,,,,,0
150701,,,,,0
186185,,,,,0
151943,,,,,0
152558,,,,,0
11748,,,,,0
43305,,,,,0
163079,,,,,0
167201,,,,,0
205864,,,,,0
149849,,,,,0
75669,,,,,0
207450,,,,,0
158698,,,,,0
150429,,,,,0
156301,,,,,0
17306,,,,,0
151953,,,,,0
158797,,,,,0
153188,,,,,0
124191,,,,,0
185722,,,,,0
152038,,,,,0
251,,,,,0
156682,,,,,0
249380,,,,,0
166468,,,,,0
152388,,,,,0
151599,,,,,0
160081,,,,,0
249315,24.17367935180664,2.684109926223755,39.589389944819125,78.47344880441447,0
156369,,,,,0
163131,,,,,0
170396,,,,,0
152954,,,,,0
151819,,,,,0
150420,,,,,0
156988,,,,,0
92690,,,,,0
152861,,,,,0
158323,,,,,0
32070,,,,,0
152971,,,,,0
152937,,,,,0
219243,,,,,0
11576,,,,,0
10851,,,,,0
159134,,,,,0
151097,,,,,0
152356,,,,,0
149649,,,,,0
165787,31.24673080444336,5.333169937133789,31.631548573260662,80.08631292080796,0
12237,,,,,0
207503,,,,,0
45494,,,,,0
152878,,,,,0
219402,,,,,0
153846,,,,,0
172667,,,,,0
32370,,,,,0
114672,,,,,0
205311,,,,,0
155885,,,,,0
168786,,,,,0
219420,,,,,0
170635,,,,,0
166383,,,,,0
205504,,,,,0
123084,,,,,0
205517,,,,,0
206580,,,,,0
155341,,,,,0
251142,,,,,0
97989,,,,,0
160323,,,,,0
29928,,,,,0
166187,,,,,0
11854,,,,,0
29594,,,,,0
147162,,,,,0
11428,,,,,0
144430,,,,,0
249926,,,,,0
169784,,,,,0
163885,,,,,0
155742,,,,,0
153035,,,,,0
144476,,,,,0
160011,,,,,0
150421,,,,,0
160325,,,,,0
153427,,,,,0
249200,,,,,0
165440,,,,,0
32141,,,,,0
153304,,,,,0
151932,,,,,0
170076,,,,,0
170333,,,,,0
166180,,,,,0
152342,,,,,0
153635,,,,,0
160078,,,,,0
151356,,,,,0
72692,,,,,0
162861,,,,,0
62536,,,,,0
154039,,,,,0
169669,,,,,0
170081,,,,,0
156638,,,,,0
159383,,,,,0
159330,,,,,0
244014,,,,,0
170113,24.02526092529297,0.6640200018882751,35.73938814016173,92.64435040431266,0
150370,,,,,0
169601,,,,,0
32367,,,,,0
166094,,,,,0
218635,,,,,0
170288,,,,,0
156326,,,,,0
152476,,,,,0
35559,,,,,0
191179,,,,,0
153906,,,,,0
150103,,,,,0
251141,,,,,0
155500,,,,,0
160383,,,,,0
153032,,,,,0
31977,,,,,0
32055,,,,,0
156531,,,,,0
197425,,,,,0
29795,,,,,0
156844,,,,,0
152571,,,,,0
168648,,,,,0
155413,,,,,0
160188,,,,,0
30672,,,,,0
168526,,,,,0
249373,,,,,0
32308,,,,,0
156893,,,,,0
30345,,,,,0
48796,,,,,0
170032,,,,,0
206770,,,,,0
151379,,,,,0
12247,,,,,0
32243,,,,,0
158511,,,,,0
7652,,,,,0
38246,,,,,0
219522,,,,,0
160354,,,,,0
159454,,,,,0
156334,,,,,0
150611,,,,,0
152596,,,,,0
252311,,,,,0
118334,,,,,0
249988,,,,,0
168499,,,,,0
150380,,,,,0
92667,,,,,0
152369,,,,,0
172409,,,,,0
160186,,,,,0
152900,,,,,0
31484,,,,,0
153894,,,,,0
13008,,,,,0
219379,,,,,0
72722,,,,,0
206389,,,,,0
207546,,,,,0
207568,,,,,0
150438,,,,,0
32317,,,,,0
32134,,,,,0
185258,,,,,0
249974,,,,,0
32182,,,,,0
32252,,,,,0
11803,,,,,0
153006,,,,,0
12615,,,,,0
144543,,,,,0
167606,25.47011947631836,0.8427600264549255,34.406599488163785,92.99701535508639,0
21829,,,,,0
37660,,,,,0
156225,,,,,0
150373,,,,,0
32358,,,,,0
160203,,,,,0
152287,,,,,0
158427,,,,,0
153613,,,,,0
153617,,,,,0
156760,,,,,0
86506,,,,,0
165853,,,,,0
66979,,,,,0
153069,,,,,0
159988,,,,,0
156431,,,,,0
155564,,,,,0
153018,,,,,0
156288,,,,,0
170245,,,,,0
155479,,,,,0
144608,,,,,0
162858,,,,,0
30837,,,,,0
43265,,,,,0
205986,,,,,0
219242,,,,,0
169137,,,,,0
150390,,,,,0
165687,,,,,0
54327,,,,,0
252795,,,,,0
159516,,,,,0
71844,,,,,0
151230,,,,,0
164002,,,,,0
219244,,,,,0
292051,,,,,0
169835,,,,,0
150365,,,,,0
152452,,,,,0
29563,,,,,0
160082,,,,,0
168628,,,,,0
12500,,,,,0
151081,,,,,0
149773,,,,,0
206732,,,,,0
155802,,,,,0
156038,,,,,0
156984,,,,,0
159520,,,,,0
153975,,,,,0
249996,,,,,0
156756,,,,,0
31983,,,,,0
144611,,,,,0
162882,,,,,0
144036,,,,,0
197665,,,,,0
86517,,,,,0
151335,,,,,0
207576,,,,,0
18894,,,,,0
152556,,,,,0
170394,,,,,0
