,prot,filename,plddt,rmsd,wrmsd,type,rmsd_rank,designable,designable_w
7072,AF-R4XAU4-F1,sample_8,65.50661618347036,8.548310099239895,1.8797972770299969,AFDB (dark),1.0,0,0
7079,AF-A0A1A8ATS4-F1,sample_2,86.71366062602966,2.1156281037956917,1.6589666777815566,AFDB (dark),1.0,0,1
7092,AF-A0A497J8I7-F1,sample_10,72.52000926497838,2.839059398068651,1.7826645288196596,AFDB (dark),1.0,0,1
7103,AF-A0A6G1IT33-F1,sample_10,78.29483963344786,1.6696612515635243,1.2431496861514852,AFDB (dark),1.0,1,1
7110,AF-A0A4V3JUP6-F1,sample_1,82.30834961997829,3.005670846538739,2.7193689531053353,AFDB (dark),1.0,0,0
7127,AF-R4LHD1-F1,sample_8,78.22525447042639,3.439736366094406,1.521121715803124,AFDB (dark),1.0,0,1
7137,AF-A0A2G2G1G4-F1,sample_9,64.27900836320191,5.532139522244297,4.377403606927557,AFDB (dark),1.0,0,0
7143,AF-A0A387BHG7-F1,sample_1,87.69494764397906,0.7897912704463029,0.7532162170436139,AFDB (dark),1.0,1,1
7153,AF-A0A7W8HWK9-F1,sample_4,82.52663851351352,4.14395568974018,2.3202632846319373,AFDB (dark),1.0,0,0
7170,AF-A0A7Y9UH93-F1,sample_9,74.30651282051282,2.658374530131909,0.863486184910932,AFDB (dark),1.0,0,1
7174,AF-A0A833ERY9-F1,sample_5,83.65205607476635,12.039196091440962,11.011590931229629,AFDB (dark),1.0,0,0
7189,AF-A0A2V3JJJ4-F1,sample_2,76.11987096774193,2.9400135594033645,1.7105486982766769,AFDB (dark),1.0,0,1
7198,AF-A0A7T8YPA8-F1,sample_1,82.77284597341674,1.5033376572123902,0.6650673589171483,AFDB (dark),1.0,1,1
7215,AF-A0A7T5XLS2-F1,sample_8,83.63771186440678,2.2008413370056235,0.6777347932307762,AFDB (dark),1.0,0,1
7219,AF-A0A1I1TWB7-F1,sample_4,83.1983983286908,0.8427323240697128,0.6469077974321141,AFDB (dark),1.0,1,1
7228,AF-C2KWE8-F1,sample_7,80.24630297565373,7.342582740501142,5.526686158503899,AFDB (dark),1.0,0,0
7238,AF-A0A4P5WYH3-F1,sample_6,89.55489870637052,1.132915389616154,0.8492479401658954,AFDB (dark),1.0,1,1
7255,AF-A0A7Y5SPY3-F1,sample_2,82.42225839267547,3.0797734572624647,0.8160433512959931,AFDB (dark),1.0,0,1
7266,AF-A0A1I3EY07-F1,sample_3,88.68870426829268,0.3477420287496059,0.2749122676125984,AFDB (dark),1.0,1,1
7275,AF-A0A497L470-F1,sample_1,47.08150592216582,4.399662129349275,2.694954832257682,AFDB (dark),1.0,0,0
7289,AF-A0A095SUK3-F1,sample_10,83.57513929618769,1.3916389696651803,1.0056914261690952,AFDB (dark),1.0,1,1
7299,AF-F7ZJP2-F1,sample_2,82.73080875356803,0.7155597833156914,0.4876975856855924,AFDB (dark),1.0,1,1
7310,AF-A0A1Q7VRN1-F1,sample_2,91.89033167495852,0.7922603606144736,0.4863811431226789,AFDB (dark),1.0,1,1
7322,AF-Q1N7Q0-F1,sample_2,77.61214717741936,0.7129958960840016,0.3706524989342831,AFDB (dark),1.0,1,1
7329,AF-A0A847QDY4-F1,sample_4,81.27389530931339,0.6190536540272665,0.4560145125953685,AFDB (dark),1.0,1,1
7337,AF-A0A2W5YTR5-F1,sample_6,85.47503215434084,0.4870248299407081,0.4377724197869361,AFDB (dark),1.0,1,1
7351,AF-A0A3R9P121-F1,sample_4,79.00910819375282,1.9243719693157924,1.077848264034274,AFDB (dark),1.0,1,1
7360,AF-A0A1F3VKS7-F1,sample_7,82.44162945081473,1.6178396061915352,0.8500010254457359,AFDB (dark),1.0,1,1
7372,AF-F5WYB5-F1,sample_5,89.24174004192874,0.5053807612489376,0.4583781851564723,AFDB (dark),1.0,1,1
7388,AF-A0A1Z4M2X1-F1,sample_2,87.77867413632119,0.7109230436460136,0.4025582345715138,AFDB (dark),1.0,1,1
7392,AF-A0A441I0K9-F1,sample_6,63.290179045092835,15.330469502479964,14.07805736984665,AFDB (dark),1.0,0,0
7408,AF-A0A7W7WI39-F1,sample_3,56.78970358814352,6.462188250684792,2.775965139905634,AFDB (dark),1.0,0,0
7422,AF-A0A357NGI2-F1,sample_10,89.08561669829221,0.3161118681329304,0.2884849306479246,AFDB (dark),1.0,1,1
7428,AF-A0A4R1NL71-F1,sample_4,64.2430455075846,6.1660010181778535,3.779499370914163,AFDB (dark),1.0,0,0
7445,AF-A0A063BX86-F1,sample_9,84.6751625386997,0.5151836893173859,0.3345190871952784,AFDB (dark),1.0,1,1
7457,AF-A0A2D4SAX4-F1,sample_8,85.88122030237582,0.5994925068935109,0.4961438560266135,AFDB (dark),1.0,1,1
7466,AF-E8LC40-F1,sample_9,82.91140864714086,0.4845268458339823,0.3192150210674412,AFDB (dark),1.0,1,1
7472,AF-A0A6P1CF93-F1,sample_4,75.0306911928651,4.590584938508075,0.5779679617630448,AFDB (dark),1.0,0,1
7488,AF-A0A329VIA5-F1,sample_10,76.04143327841844,1.369631865267572,0.4983308888679793,AFDB (dark),1.0,1,1
7493,AF-A0A1M2VFD1-F1,sample_5,87.96729076790336,0.4497465439391262,0.3027051707254934,AFDB (dark),1.0,1,1
7505,AF-A0A7X6LXR4-F1,sample_4,82.91977739726026,0.6237082032183101,0.3126318223825082,AFDB (dark),1.0,1,1
7513,AF-W7WZQ4-F1,sample_6,87.10912087912088,0.3633082747152484,0.2204563340814009,AFDB (dark),1.0,1,1
7525,AF-A0A252E6S4-F1,sample_7,82.57606088141753,0.6292265647248593,0.3858132989008654,AFDB (dark),1.0,1,1
7545,AF-A0A4S2EYI3-F1,sample_8,89.09592105263158,0.3066472378568545,0.2475950400811187,AFDB (dark),1.0,1,1
7552,AF-A0A1R0Y7U8-F1,sample_2,85.50557127312295,0.4448384148168595,0.3780099093166726,AFDB (dark),1.0,1,1
7567,AF-A0A7Z0IPV7-F1,sample_8,78.66569839307788,1.2127159166950496,0.9338498865853682,AFDB (dark),1.0,1,1
7578,AF-A0A2E1UAE5-F1,sample_8,83.31715419501133,0.9874078175710476,0.9698705652965252,AFDB (dark),1.0,1,1
7588,AF-A0A1G2T5M5-F1,sample_9,82.44111553784862,0.6667340816258591,0.509031902859962,AFDB (dark),1.0,1,1
7590,AF-A0A7C5N4D3-F1,sample_6,80.31015647226174,6.387944643316763,5.029153073184676,AFDB (dark),1.0,0,0
7603,AF-A0A6L7UE50-F1,sample_5,87.50967741935483,0.3970118889001395,0.3585450452196519,AFDB (dark),1.0,1,1
7621,AF-A0A2P8ZIY1-F1,sample_9,65.79535285285286,5.364086214529274,3.4795059841602636,AFDB (dark),1.0,0,0
7631,AF-A0A2N5RI02-F1,sample_10,43.446083753392784,20.460628967681636,18.939547508733263,AFDB (dark),1.0,0,0
7639,AF-A0A418M456-F1,sample_3,76.29116890380313,5.607641458119654,5.328594170937156,AFDB (dark),1.0,0,0
7655,AF-A0A418CCB5-F1,sample_8,75.15821129707113,1.9684529005351816,1.1215629253856834,AFDB (dark),1.0,1,1
7662,AF-A0A061A1P0-F1,sample_2,88.28802364066195,1.41675584309645,1.178655446857655,AFDB (dark),1.0,1,1
7676,AF-A0A3S7KN48-F1,sample_9,87.93043591979077,0.5659181162384651,0.5526100233694476,AFDB (dark),1.0,1,1
7685,AF-A0A7Y9VMP2-F1,sample_2,77.29455947136563,6.8851513380919815,4.302377224374159,AFDB (dark),1.0,0,0
7699,AF-A0A2A4ERQ6-F1,sample_8,87.25450101832995,0.4019941883171717,0.3501873901810164,AFDB (dark),1.0,1,1
7710,AF-A0A4R5K5K1-F1,sample_8,78.56500619578686,2.0768420599624853,1.4559737877529697,AFDB (dark),1.0,0,1
7715,AF-A0A126NXR6-F1,sample_1,81.15890484739676,5.643384575263119,3.0468052660136413,AFDB (dark),1.0,0,0
7723,AF-A0A1H8PC55-F1,sample_7,78.96405309734514,1.1763489781504972,0.7259799852640492,AFDB (dark),1.0,1,1
7738,AF-A0A3C0A2E1-F1,sample_3,68.21272377285852,1.899922529846689,1.6391449296701224,AFDB (dark),1.0,0,0
7745,AF-A0A381GEL5-F1,sample_7,88.8594439407676,5.294090079107184,2.196341629770366,AFDB (dark),1.0,0,0
7755,AF-A0A662I4Q9-F1,sample_6,80.61,2.528496871203964,2.333885094141822,AFDB (dark),1.0,0,0
7775,AF-A0A3A9WD35-F1,sample_9,81.02445269016698,1.6280524717362652,1.1135562549717672,AFDB (dark),1.0,1,1
7782,AF-D6GRA4-F1,sample_3,78.31228628230616,1.0481728435039666,0.3668494857365525,AFDB (dark),1.0,1,1
7790,AF-A0A1V4VUD9-F1,sample_5,86.77908396946566,1.0672441449535892,0.4126631036873069,AFDB (dark),1.0,1,1
7808,AF-A0A0C6FTG1-F1,sample_9,81.5882901554404,1.1489987225962828,0.4531447334185527,AFDB (dark),1.0,1,1
7811,AF-A0A1V4ZPI0-F1,sample_7,87.55565175097276,1.0546546324252315,0.3973082042177562,AFDB (dark),1.0,1,1
7825,AF-R5V362-F1,sample_1,84.87574645537948,0.6063221193479374,0.4835919321073965,AFDB (dark),1.0,1,1
7840,AF-A0A254QH88-F1,sample_10,81.03036014405764,0.5699869615561097,0.2977240050697807,AFDB (dark),1.0,1,1
7849,AF-A0A221V4A0-F1,sample_2,88.93806273062731,0.4883333711435895,0.3958541473848726,AFDB (dark),1.0,1,1
7862,AF-A0A5B8VR01-F1,sample_10,78.13286852589641,1.2924553145671234,0.9233117688037576,AFDB (dark),1.0,1,1
7870,AF-A0A0S8L2P9-F1,sample_3,84.71893356643356,1.029814200953555,0.9153874721657274,AFDB (dark),1.0,1,1
7883,AF-A0A517TES0-F1,sample_2,82.9918252326784,5.51789576266521,3.67054492708027,AFDB (dark),1.0,0,0
7889,AF-A0A2U8I8G8-F1,sample_5,50.835276872964165,9.984593582894476,6.304246482839197,AFDB (dark),1.0,0,0
7899,AF-A0A7Y7DN28-F1,sample_7,84.33356145251396,0.4875760297498517,0.3444383945824735,AFDB (dark),1.0,1,1
7910,AF-A0A3D4IFQ7-F1,sample_7,84.71645683453235,0.5373867168883418,0.2985001872521512,AFDB (dark),1.0,1,1
7926,AF-A0A180A4V8-F1,sample_2,58.29130023640662,3.434036394030854,3.0127206956846093,AFDB (dark),1.0,0,0
7935,AF-A0A157ZWE8-F1,sample_1,85.05523186682521,0.7823133950069597,0.7252911154595025,AFDB (dark),1.0,1,1
7942,AF-A0A423WB41-F1,sample_6,80.30080528846155,3.3829132675241445,2.205284271243567,AFDB (dark),1.0,0,0
7954,AF-A0A6N7YUQ4-F1,sample_7,72.26766431924882,5.422811774703296,4.237584975464105,AFDB (dark),1.0,0,0
7967,AF-A0A0F7ZLL2-F1,sample_4,85.22691708008504,1.0475799992143822,0.9001499970835393,AFDB (dark),1.0,1,1
7977,AF-A0A3C0YAB2-F1,sample_7,77.78832304526749,1.1573138281807336,0.634201766183092,AFDB (dark),1.0,1,1
7990,AF-A0A7K2A8P9-F1,sample_4,84.86999999999999,0.4898400819710903,0.2584541562556237,AFDB (dark),1.0,1,1
8005,AF-A0A3Q9KHQ9-F1,sample_10,80.0683265720081,2.6538515901198623,1.6897884548101896,AFDB (dark),1.0,0,1
8013,AF-A0A223KUU3-F1,sample_3,81.22019128586611,2.4208922673715354,2.1142111451754992,AFDB (dark),1.0,0,0
8022,AF-A0A150R5T9-F1,sample_4,69.39808913308913,3.5972312707677103,1.1255326052810075,AFDB (dark),1.0,0,0
8036,AF-A0A2W4E602-F1,sample_3,86.28683366733466,0.4341451626519034,0.3239975330612622,AFDB (dark),1.0,1,1
8043,AF-A0A3M1VSV0-F1,sample_5,68.25011155734047,14.34559213684041,5.113029227880909,AFDB (dark),1.0,0,0
8055,AF-A0A3E0MMR7-F1,sample_4,88.45151260504201,0.3684419876663121,0.320228928614243,AFDB (dark),1.0,1,1
8063,AF-A0A3B0MKA0-F1,sample_6,76.22707149853085,0.940313717315817,0.6250775095043036,AFDB (dark),1.0,1,1
8082,AF-A0A5C9CNA3-F1,sample_10,74.04482381530983,4.418168518885379,1.892426457396892,AFDB (dark),1.0,0,1
8091,AF-A0A0C1YCA5-F1,sample_2,74.15649011857708,1.5663270816355443,1.3254110706633662,AFDB (dark),1.0,1,1
8098,AF-A0A0K6HZV0-F1,sample_5,89.22488156539649,0.7068991969365463,0.4369049041206613,AFDB (dark),1.0,1,1
8112,AF-A3IQY3-F1,sample_3,71.61459866220736,6.750100543798418,3.212805827502724,AFDB (dark),1.0,0,0
8124,AF-A0A7C4XU50-F1,sample_2,80.17125813449023,0.5502121519626711,0.4037810350503394,AFDB (dark),1.0,1,1
8135,AF-A0A417U8W1-F1,sample_2,76.0953171641791,1.161536854303276,0.524616229734469,AFDB (dark),1.0,1,1
8146,AF-Q21PL2-F1,sample_2,86.07371962616823,0.6789682358242083,0.3666170594151556,AFDB (dark),1.0,1,1
8159,AF-A0A2D0MXH1-F1,sample_10,83.13444535743632,0.8476169646608208,0.6187329852908401,AFDB (dark),1.0,1,1
8166,AF-A0A378TW04-F1,sample_1,87.96005958291956,0.4955314212456733,0.4244340493489826,AFDB (dark),1.0,1,1
8175,AF-A0A7W3N417-F1,sample_5,71.58257711831315,3.1896989265668254,1.44726750674765,AFDB (dark),1.0,0,1
8190,AF-A0A353AZ65-F1,sample_2,36.003019480519484,10.009091200932836,7.935812600565715,AFDB (dark),1.0,0,0
8201,AF-A0A7X0DY47-F1,sample_2,77.15139889196675,0.6309227518010531,0.4449001248025302,AFDB (dark),1.0,1,1
8211,AF-A0A257TJX3-F1,sample_3,57.15133868808568,4.744417862021129,3.1366892769426338,AFDB (dark),1.0,0,0
8218,AF-A0A3B0SPM1-F1,sample_7,89.00231668437831,0.7678900617217127,0.5728854418039053,AFDB (dark),1.0,1,1
8231,AF-E6KA84-F1,sample_4,55.30798775822495,6.063900505469452,4.806224018525956,AFDB (dark),1.0,0,0
8244,AF-A0A2E0QVH2-F1,sample_3,82.49073949579832,2.2422654973827187,0.4296363003334538,AFDB (dark),1.0,0,1
8260,AF-H3SI35-F1,sample_8,88.37311538461539,0.4504922058881234,0.3098989225748717,AFDB (dark),1.0,1,1
8263,AF-A0A1W6B929-F1,sample_5,84.06076005025125,0.5006145615567348,0.3905103973247676,AFDB (dark),1.0,1,1
8278,AF-A0A6G8Q6T0-F1,sample_2,85.91582458770614,0.4982644758715368,0.3335325525098283,AFDB (dark),1.0,1,1
8292,AF-A0A4R8EN32-F1,sample_9,88.10901464713714,0.4211780336582472,0.2778056885671147,AFDB (dark),1.0,1,1
8295,AF-A0A2H0HTJ6-F1,sample_7,86.87452571428572,2.26126076345826,0.3340112935137952,AFDB (dark),1.0,0,1
8312,AF-A0A7S6WN66-F1,sample_10,82.69472559214327,2.251565645863287,0.5436391196916189,AFDB (dark),1.0,0,1
8318,AF-A0A2W6TJV0-F1,sample_5,83.91829705505762,0.8088852673707978,0.6579371923457479,AFDB (dark),1.0,1,1
8334,AF-A0A0E9MYP3-F1,sample_2,64.25706199460917,7.889204996132862,2.2561797851291976,AFDB (dark),1.0,0,0
8344,AF-A0A0A7A3H8-F1,sample_3,69.55806629834255,10.249836023647314,6.7996454400619735,AFDB (dark),1.0,0,0
8359,AF-A0A543CQW4-F1,sample_8,89.6980224403927,0.6413732447918655,0.3414366859686195,AFDB (dark),1.0,1,1
8363,AF-A0A523QFH5-F1,sample_4,71.70367245657567,2.03540624190599,0.8605381539260373,AFDB (dark),1.0,0,1
8378,AF-A0A840J5Q1-F1,sample_2,86.12907692307692,0.5035512823269142,0.376892815630077,AFDB (dark),1.0,1,1
8386,AF-A0A433ETS1-F1,sample_1,73.58404728789986,5.144634639130663,4.7052070946936375,AFDB (dark),1.0,0,0
8403,AF-W7Z8M4-F1,sample_8,82.44415384615384,0.9653455795293128,0.6545836543172903,AFDB (dark),1.0,1,1
8405,AF-A0A2U2Z2L3-F1,sample_7,72.17361969111968,6.22666056471326,3.580997198676951,AFDB (dark),1.0,0,0
8421,AF-R1C190-F1,sample_2,41.80817864923747,5.597692386543179,4.167717972485679,AFDB (dark),1.0,0,0
8435,AF-A0A2W1U7U2-F1,sample_9,78.57545454545455,1.7805213785729532,0.8322996188852456,AFDB (dark),1.0,1,1
8446,AF-A0A2G9MMH3-F1,sample_9,80.72502754820935,3.1590654706238945,1.925501620727527,AFDB (dark),1.0,0,1
8452,AF-A0A1Y4GHM7-F1,sample_1,62.19015542077331,9.44003382298346,6.750035998196609,AFDB (dark),1.0,0,0
8464,AF-A0A0E3UNB0-F1,sample_3,72.0885398773006,2.227485390934989,1.7522337685844347,AFDB (dark),1.0,0,1
8470,AF-A0A1X4NBD2-F1,sample_6,84.3692955801105,2.091818742768316,1.1284038909139398,AFDB (dark),1.0,0,1
8491,AF-A0A449BFB6-F1,sample_8,80.73801777777778,0.4840429201397557,0.3531834051801611,AFDB (dark),1.0,1,1
8492,AF-A0A419S2B0-F1,sample_6,85.37434782608695,0.7761129522560799,0.3196489516484267,AFDB (dark),1.0,1,1
8505,AF-A0A2S5GP99-F1,sample_5,88.55650735294117,0.3788311086655981,0.297649586638481,AFDB (dark),1.0,1,1
8524,AF-A0A1Q7C4E3-F1,sample_8,81.18445205479452,1.0768816915816817,0.629846888019111,AFDB (dark),1.0,1,1
8535,AF-A0A7X0N714-F1,sample_8,80.50252813852813,1.0175651628629545,0.5941537501069988,AFDB (dark),1.0,1,1
8545,AF-A0A1Q3VH61-F1,sample_9,87.04445040214478,0.9533503889519138,0.4913114523459749,AFDB (dark),1.0,1,1
8555,AF-A0A416R1Y7-F1,sample_10,88.02867394695788,0.3903559709031453,0.3249898635424521,AFDB (dark),1.0,1,1
8566,AF-A0A5N6J341-F1,sample_10,82.24373762376239,0.7955276075038835,0.7020036312407698,AFDB (dark),1.0,1,1
8572,AF-A0A830F297-F1,sample_4,77.2815527230591,2.7508290949387235,2.278112399303857,AFDB (dark),1.0,0,0
8581,AF-A0A0A9LB48-F1,sample_7,74.95223862238622,1.1524441527033995,0.7834504022515952,AFDB (dark),1.0,1,1
8596,AF-A0A352RWZ9-F1,sample_1,76.74971264367817,1.1876326127996302,0.4621831186220416,AFDB (dark),1.0,1,1
8612,AF-A0A1F9USV8-F1,sample_8,70.73441860465115,3.6851028435756903,1.3805935386177448,AFDB (dark),1.0,0,1
8622,AF-A0A1Y1Q583-F1,sample_9,81.91722277227721,0.7770204264932492,0.719144322241297,AFDB (dark),1.0,1,1
8629,AF-A0A7H4K7G3-F1,sample_3,58.96009068425391,3.552696950463802,1.814872711103371,AFDB (dark),1.0,0,0
8638,AF-A0A7C8D4P2-F1,sample_4,74.30910915934756,1.3188661291125248,1.0633104695852502,AFDB (dark),1.0,1,1
8647,AF-A0A3D1VZ23-F1,sample_7,77.0285057073677,1.7844123078574894,0.9890326611223016,AFDB (dark),1.0,1,1
8660,AF-A0A2E9E173-F1,sample_4,67.53451678535096,1.618312656579359,0.8877956808126053,AFDB (dark),1.0,0,0
8669,AF-A0A7C3KIM5-F1,sample_7,83.36800411522634,4.696985658731161,0.5623553180764269,AFDB (dark),1.0,0,1
8683,AF-A0A3E4W1L4-F1,sample_4,87.77142611683848,0.3860084500814267,0.3084956298753071,AFDB (dark),1.0,1,1
8695,AF-A0A536KHD8-F1,sample_3,42.99204793028322,7.279538425675005,5.714834566117754,AFDB (dark),1.0,0,0
8708,AF-A0A0A8WXA7-F1,sample_2,71.22954965357967,1.3179459891721856,1.154395330497208,AFDB (dark),1.0,1,1
8713,AF-A0A413J4E1-F1,sample_7,83.84492708333333,1.210806238822208,0.9118452847495152,AFDB (dark),1.0,1,1
8728,AF-A0A086ZH91-F1,sample_3,90.43155275779378,2.9399419520254835,0.6599549828788148,AFDB (dark),1.0,0,1
8744,AF-A0A2G8SKQ9-F1,sample_8,86.7812625250501,2.694739341771658,0.5592565365237522,AFDB (dark),1.0,0,1
8749,AF-A0A4R2PL29-F1,sample_1,79.50288513513513,7.689699864734293,5.239140535267021,AFDB (dark),1.0,0,0
8760,AF-A0A7H0IFD6-F1,sample_1,47.26237424547284,6.519700890415318,5.7716262600867125,AFDB (dark),1.0,0,0
8776,AF-A0A1M5KX43-F1,sample_9,64.90103314917127,7.3214582017973076,6.2664876356130375,AFDB (dark),1.0,0,0
8783,AF-A0A2I1FHN0-F1,sample_3,61.944261796042625,15.35689476243396,14.59419194866855,AFDB (dark),1.0,0,0
8794,AF-A0A6B2DDG6-F1,sample_3,70.61062082139446,12.538056807097746,11.30233620479131,AFDB (dark),1.0,0,0
8809,AF-A0A838V6M8-F1,sample_9,78.15662857142858,1.120648290804414,0.5135179018246081,AFDB (dark),1.0,1,1
8819,AF-A0A1M5X933-F1,sample_10,86.91464882943144,3.690347249422248,0.8983441781614266,AFDB (dark),1.0,0,1
8827,AF-A0A6P7GKZ2-F1,sample_3,71.7541145038168,2.0190115258218455,1.2277876025971943,AFDB (dark),1.0,0,1
8842,AF-A0A5B8UPP6-F1,sample_8,79.92016799999999,2.4626850458875147,1.500759328749624,AFDB (dark),1.0,0,1
8844,AF-A0A3L8IKW9-F1,sample_6,74.92753346080306,1.5798794251149164,1.3243963477180063,AFDB (dark),1.0,1,1
8861,AF-A0A7L4P402-F1,sample_2,43.18564573041637,13.107158417346753,8.577018899895382,AFDB (dark),1.0,0,0
8873,AF-A0A5J5GNQ8-F1,sample_2,72.54296918767507,2.2647220639927608,1.4523432464762909,AFDB (dark),1.0,0,1
8886,AF-S8FFL9-F1,sample_9,76.35617493472586,7.551178572794368,3.4734198239299907,AFDB (dark),1.0,0,0
8895,AF-A0A6A0IG07-F1,sample_2,86.88060785368477,1.3547906806509622,0.8872707310042655,AFDB (dark),1.0,1,1
8907,AF-A0A6B0H2P5-F1,sample_10,54.17844327176781,8.49835493179502,6.621535601349496,AFDB (dark),1.0,0,0
8911,AF-A0A6P0YTG3-F1,sample_7,76.20503187250996,7.220958532849392,6.661285836414603,AFDB (dark),1.0,0,0
8925,AF-A0A3N5RX05-F1,sample_1,73.70124314442413,5.95637008894638,4.869846946051956,AFDB (dark),1.0,0,0
8940,AF-A0A2A6RQ38-F1,sample_10,82.7055376344086,1.7742592808156832,1.51626810798783,AFDB (dark),1.0,1,1
8950,AF-A0A1M6U3U8-F1,sample_10,81.87652210175146,0.6901860172271421,0.4732359677001139,AFDB (dark),1.0,1,1
8964,AF-A0A0F9AMJ8-F1,sample_8,69.67662447257383,2.4153557185016177,1.9031662942350165,AFDB (dark),1.0,0,0
8968,AF-D2RHK6-F1,sample_4,72.3443972445465,1.5145001623982035,1.2412393739707943,AFDB (dark),1.0,1,1
8979,AF-A0A2Z5MX97-F1,sample_4,76.22580132450331,7.459926697687949,4.8465028141618,AFDB (dark),1.0,0,0
8988,AF-A0A3S2URB2-F1,sample_6,88.02692832764505,0.438805513603133,0.3020856395401575,AFDB (dark),1.0,1,1
9001,AF-A0A2T5K0X0-F1,sample_4,86.97707871720117,4.411008017706902,3.194842529089767,AFDB (dark),1.0,0,0
9009,AF-A0A352A859-F1,sample_6,85.07969754977029,0.9535572273584092,0.608649037070187,AFDB (dark),1.0,1,1
9022,AF-A0A1Z9EHZ1-F1,sample_5,85.0209457364341,1.694636297439779,0.3227676227631984,AFDB (dark),1.0,1,1
9036,AF-X6GNQ7-F1,sample_3,86.34898008241758,1.1654023347421094,0.8520273117470193,AFDB (dark),1.0,1,1
9048,AF-A0A1G5MFW7-F1,sample_2,76.96322815533979,2.570739515309218,1.4796564923707418,AFDB (dark),1.0,0,1
9057,AF-A0A2E1ZJW9-F1,sample_1,69.8396173044925,1.1244552432997377,0.5828961716200189,AFDB (dark),1.0,0,0
9072,AF-A0A354C4X0-F1,sample_10,86.6819155590305,1.0444005246291088,0.6864238440122075,AFDB (dark),1.0,1,1
9075,AF-A0A0C6G4S6-F1,sample_6,86.42345789180146,11.922497038529231,11.40555833867528,AFDB (dark),1.0,0,0
9095,AF-A0A7X7IUQ9-F1,sample_9,86.95799198798197,0.852295221411861,0.4608434199570153,AFDB (dark),1.0,1,1
9105,AF-A0A3A4BPK3-F1,sample_9,86.55867017280241,1.3974619438985258,0.5379237849596948,AFDB (dark),1.0,1,1
9110,AF-A0A199YQX3-F1,sample_5,85.78213510253319,1.16689977905247,0.4504198395180318,AFDB (dark),1.0,1,1
9121,AF-A0A373CFR6-F1,sample_5,43.67002302820956,15.612215743649353,8.806397563208087,AFDB (dark),1.0,0,0
9138,AF-A0A381Y9Q8-F1,sample_10,77.7678412132025,1.2079547894894032,0.933221739177652,AFDB (dark),1.0,1,1
9149,AF-A0A2N9LIL4-F1,sample_10,80.49462506841819,9.112889515209348,7.347557828531755,AFDB (dark),1.0,0,0
9162,AF-G3JB17-F1,sample_8,74.11964303178483,6.998422456049452,2.2543029676212347,AFDB (dark),1.0,0,0
9163,AF-A0A432DNK3-F1,sample_6,72.69662995594715,2.12214256342212,1.9574632199548243,AFDB (dark),1.0,0,1
9174,AF-A0A7H8K1Q9-F1,sample_6,55.667298221614224,15.529130955966677,13.873552407586017,AFDB (dark),1.0,0,0
9187,AF-A0A661LNY7-F1,sample_5,86.0657170172084,0.7589731393892624,0.6224802865839438,AFDB (dark),1.0,1,1
9201,AF-A0A0E0UIY5-F1,sample_3,91.5295067264574,0.3429271965028298,0.305335842124438,AFDB (dark),1.0,1,1
9212,AF-A0A2G8JEM9-F1,sample_1,77.51110398860399,2.9283940468941623,2.078185085055902,AFDB (dark),1.0,0,0
9224,AF-A0A4R1AT91-F1,sample_2,82.06970924195224,1.2106749412219582,0.5949615018390885,AFDB (dark),1.0,1,1
9238,AF-A0A1V5KRP0-F1,sample_9,80.8311075781664,2.9481380531487504,1.9490734965999696,AFDB (dark),1.0,0,1
9242,AF-A0A0Y0G4N7-F1,sample_5,94.59806515957447,1.2078953705762832,1.103389170151348,AFDB (dark),1.0,1,1
9260,AF-A0A1H2TTW7-F1,sample_9,75.69657906263689,1.621699242612405,0.7832337263728832,AFDB (dark),1.0,1,1
9270,AF-A0A0X3RPS4-F1,sample_9,86.9489519650655,0.9193680864368264,0.3863786160962269,AFDB (dark),1.0,1,1
9283,AF-A0A7X8FQQ5-F1,sample_8,81.66182926829268,2.5644140183731188,1.4120444040117093,AFDB (dark),1.0,0,1
9290,AF-A0A7V5EWG5-F1,sample_2,71.00748582230624,3.8510046458833247,2.779860934990072,AFDB (dark),1.0,0,0
9300,AF-A0A7X1FRL7-F1,sample_3,65.62893048128342,14.982352363866882,11.01817011075974,AFDB (dark),1.0,0,0
9316,AF-A0A3D0WTC6-F1,sample_8,84.40859180035649,0.5565161044039009,0.2878543243814938,AFDB (dark),1.0,1,1
9327,AF-A0A327KY73-F1,sample_8,82.61783393501806,0.4687548548363134,0.2879188541056955,AFDB (dark),1.0,1,1
9338,AF-A0A2N7L380-F1,sample_8,78.04363709032773,1.5390355480751072,1.1252646607268086,AFDB (dark),1.0,1,1
9347,AF-A0A7Y9EQ32-F1,sample_10,72.16670793472143,2.261332162577149,1.385817796212104,AFDB (dark),1.0,0,1
9359,AF-A0A1G8PML6-F1,sample_9,78.5691844300278,0.870586477867747,0.6601038424907133,AFDB (dark),1.0,1,1
9362,AF-A0A2V7JI34-F1,sample_7,86.09247706422018,0.7631788995192548,0.4194560919636587,AFDB (dark),1.0,1,1
9376,AF-A0A2N5W8V9-F1,sample_1,76.44706533776301,3.890353610280916,1.7820035027699266,AFDB (dark),1.0,0,1
9385,AF-A0A0G0FT06-F1,sample_5,78.55619999999999,2.4503431444147243,1.8537643535850197,AFDB (dark),1.0,0,1
9400,AF-A0A7K0DJL7-F1,sample_2,81.6225925925926,0.5488873955688272,0.3806826271744237,AFDB (dark),1.0,1,1
