,prot,filename,plddt,rmsd,wrmsd,incl,pct_helixWT,pct_strandWT,pct_coilWT,length,type,rmsd_rank,designable,designable_w
6658,d1b3qa1,sample_3,77.62329501915708,1.1335103930656505,0.7923487603581094,0.9516129032258064,47,0,15,62,PDB,1.0,1,1
6670,d1u5ha,sample_8,95.09980975029728,0.4147471394799432,0.3826485935790703,0.9910313901345292,98,41,84,223,PDB,1.0,1,1
6684,d1yqha1,sample_6,81.44744,1.2574027761938833,0.5091580817617624,0.900990099009901,39,28,34,101,PDB,1.0,1,1
6696,d1vq8v1,sample_10,85.69715887850468,0.6446255062848725,0.4768131292041352,0.9076923076923076,50,0,15,65,PDB,1.0,1,1
6704,d4fega1,sample_9,89.29577223088924,0.4396081093760633,0.3683131839768788,0.9597701149425288,73,37,64,174,PDB,1.0,1,1
6719,d1efvb,sample_2,88.0710990150337,0.7415812612388932,0.4896457838033641,0.9444444444444444,77,68,107,252,PDB,1.0,1,1
6731,d1w74a,sample_5,92.02970519782778,0.4169165157776376,0.3691269102243503,0.9766081871345028,26,49,96,171,PDB,1.0,1,1
6737,d1b35a,sample_9,70.03968127490039,4.8759789653629415,0.826315521726834,0.8730769230769231,38,78,144,260,PDB,1.0,0,1
6752,d1bxda,sample_2,70.76802207130731,3.9940669380890466,1.9738650348467623,0.8819875776397516,38,42,81,161,PDB,1.0,0,1
6763,d1oywa1,sample_2,85.72846857142858,0.5056889886874566,0.3692099826413955,0.9636363636363636,55,14,41,110,PDB,1.0,1,1
6773,d1x3ka,sample_10,87.04154978354977,0.5797077089245976,0.5407100516299859,0.986842105263158,115,0,37,152,PDB,1.0,1,1
6782,d1dnva,sample_9,45.03631631631632,10.216780605861448,5.794916379028315,0.9349397590361446,26,94,295,415,PDB,1.0,0,0
6796,d1pufa,sample_5,78.33357030015799,2.145510675819689,1.0551165170927097,0.8961038961038961,46,0,31,77,PDB,1.0,0,1
6805,d5ihwa1,sample_10,83.31157943067034,2.2386414527745777,0.4414556164834509,0.8904109589041096,13,76,57,146,PDB,1.0,0,1
6819,d1hyoa1,sample_5,85.93707482993197,0.674556534590981,0.409093506859971,0.940677966101695,40,21,57,118,PDB,1.0,1,1
6827,d1zcza1,sample_10,83.46163446054751,1.0231016416953735,0.545565614328254,0.8980891719745223,83,18,56,157,PDB,1.0,1,1
6833,d3r0na1,sample_4,84.03225971370144,0.6606923719490123,0.40480354462157,0.9133858267716536,9,58,60,127,PDB,1.0,1,1
6852,d2cg7a1,sample_5,81.60165191740413,0.6809061353420907,0.6281464021682129,1.0,0,25,18,43,PDB,1.0,1,1
6862,d4pc3c2,sample_2,89.345984375,0.3438336116714813,0.2812556420173502,0.9411764705882352,41,27,17,85,PDB,1.0,1,1
6869,d2okqa1,sample_9,83.1662314225053,0.9281684336458508,0.4537519206864068,0.8888888888888888,41,32,44,117,PDB,1.0,1,1
6884,d2k5wa1,sample_2,74.22019404915912,4.614690754111428,1.7329343723056962,0.9074074074074074,11,39,58,108,PDB,1.0,0,1
6890,d3d36c,sample_8,86.63464985994398,0.39039441600633,0.332155103051764,0.9761904761904762,29,0,13,42,PDB,1.0,1,1
6906,d1z6ga,sample_2,83.55879555281038,0.760208481482841,0.6609701823608598,0.9476439790575916,81,42,68,191,PDB,1.0,1,1
6915,d1kxpd3,sample_6,79.9993031358885,1.5664642760881091,0.999039445559046,0.9130434782608696,45,0,24,69,PDB,1.0,1,1
6923,d1y9qa2,sample_8,85.9981443298969,0.4522284726783536,0.3614518327124276,0.9494949494949496,0,58,41,99,PDB,1.0,1,1
6937,d1j77a,sample_10,88.60024595469255,0.6247980573780749,0.402053165470359,0.9396984924623116,131,3,65,199,PDB,1.0,1,1
6944,d1af7a1,sample_3,82.2225550660793,1.542950186451361,0.5644430305373909,0.9135802469135802,52,0,29,81,PDB,1.0,1,1
6953,d2ywka1,sample_1,89.669918699187,0.5645997633665123,0.3779743661361268,0.8974358974358975,24,27,27,78,PDB,1.0,1,1
6964,d7epka3,sample_1,83.06251858736059,0.8534287813359822,0.5385290281976338,0.8955223880597015,94,0,40,134,PDB,1.0,1,1
6981,d1ht6a1,sample_10,71.91030905077263,1.3769059860390802,0.7230869718685442,0.8245614035087719,3,29,25,57,PDB,1.0,1,1
6992,d1l0oc,sample_6,81.8002934537246,0.7033794935133401,0.5238513204578771,0.8947368421052632,42,0,15,57,PDB,1.0,1,1
7003,d4u0qb1,sample_10,81.47404682274248,0.4817438713045668,0.3611442671630249,0.9375,3,44,33,80,PDB,1.0,1,1
7015,d5e3xa,sample_10,87.44388602309013,0.6565247582430703,0.5619170370213976,0.9325153374233128,330,14,145,489,PDB,1.0,1,1
7019,d2bi0a2,sample_1,82.89863025210083,0.8688632890910384,0.7180724217939729,0.9473684210526316,35,51,66,152,PDB,1.0,1,1
7037,d2az4a1,sample_2,63.8918443197756,5.0229442999105345,1.895061933227577,0.9508196721311476,34,37,112,183,PDB,1.0,0,0
7041,d6wpca3,sample_1,81.7972193877551,1.0897719622257505,0.7884202492619047,0.8980891719745223,6,69,82,157,PDB,1.0,1,1
7051,d5tkma,sample_7,87.56700133868809,0.6264687113825114,0.4321769035915233,0.9239130434782608,73,52,59,184,PDB,1.0,1,1
7069,d4gi7a,sample_10,82.05762388302193,0.831539780359103,0.6434478426228156,0.941747572815534,160,52,97,309,PDB,1.0,1,1
7073,d2hnga1,sample_7,83.57944990176816,0.9710868169584548,0.4761952092613531,0.935483870967742,37,51,36,124,PDB,1.0,1,1
7093,d1w7ja1,sample_5,81.56102669404518,0.6435895775789183,0.3932117890753925,0.9672131147540984,3,23,35,61,PDB,1.0,1,1
7102,d5wjpa1,sample_6,88.20917028199565,0.6555482209333622,0.5726842311140428,0.9491525423728814,92,64,80,236,PDB,1.0,1,1
7108,d3cx5i,sample_4,67.2833064516129,4.392204752130787,3.983581268840328,1.0,41,0,16,57,PDB,1.0,0,0
7126,d3bida1,sample_2,86.12922916666666,1.173035472453965,0.6254004524640266,0.9107142857142856,12,17,27,56,PDB,1.0,1,1
7131,d2if6a1,sample_3,85.41520804438281,0.4783872606343627,0.4235981785096688,0.9615384615384616,63,43,76,182,PDB,1.0,1,1
7148,d7l0ja,sample_2,84.3889466840052,0.9994634266901868,0.6325150413280314,0.9411764705882352,11,49,42,102,PDB,1.0,1,1
7153,d2woea,sample_3,90.68480543834974,0.4304231366640643,0.3631794514904166,0.9415807560137456,191,8,92,291,PDB,1.0,1,1
7165,d1egaa2,sample_8,81.31425720620841,2.50705886729866,0.5730717384173039,0.831858407079646,54,26,33,113,PDB,1.0,0,1
7181,d3qf2a,sample_2,85.70841292134831,0.4513366042718279,0.4193311913823758,0.9888888888888888,63,0,27,90,PDB,1.0,1,1
7186,d2p2ea1,sample_3,83.7720543478261,0.987788359000996,0.4194879489135797,0.8803418803418803,21,44,52,117,PDB,1.0,1,1
7197,d5eswa1,sample_3,92.4213524590164,0.6717929186962631,0.4719418006935811,0.9148936170212766,53,57,78,188,PDB,1.0,1,1
7213,d2hpsa,sample_10,82.94695231513475,0.6149728917570456,0.4995852018135949,0.9510869565217392,119,12,53,184,PDB,1.0,1,1
7218,d4mrta2,sample_4,87.27553014553014,0.8910022450045398,0.512452608701296,0.8536585365853658,46,27,50,123,PDB,1.0,1,1
7227,d2cria1,sample_7,78.84019607843138,1.8391310626058128,0.9483605871286068,0.9104477611940298,7,53,74,134,PDB,1.0,1,1
7241,d1xkna1,sample_3,89.69184229918937,0.4738397214649275,0.4188876378157082,0.9653179190751444,106,97,143,346,PDB,1.0,1,1
7256,d3b0fa,sample_10,89.80795527156549,0.2434273959386108,0.2176067772280741,0.9767441860465116,30,0,13,43,PDB,1.0,1,1
7265,d1c20a,sample_9,63.16238497652582,2.0436633672939095,1.563210932099716,0.9453125,83,4,41,128,PDB,1.0,0,0
7275,d1tc5a1,sample_3,63.34393055555556,3.0611505761192186,1.5859133193631754,0.918918918918919,38,54,93,185,PDB,1.0,0,0
7292,d3bn3b1,sample_5,86.79594551282051,0.4063054163735585,0.356543773570657,0.9885057471264368,0,59,28,87,PDB,1.0,1,1
7298,d6lr3a,sample_8,86.30874434389139,0.6054721120270696,0.5166769363856609,0.9741379310344828,44,31,41,116,PDB,1.0,1,1
7311,d1ig3a2,sample_6,81.81036421219319,0.6602572560073899,0.4414282925432721,0.9240506329113924,60,27,71,158,PDB,1.0,1,1
7325,d2slia1,sample_5,88.92792804796802,0.7209184617651947,0.4135354777566434,0.9642857142857144,15,94,87,196,PDB,1.0,1,1
7332,d1qbaa3,sample_9,79.9736127744511,1.2995383023150036,0.6536567614718269,0.8758465011286681,162,67,214,443,PDB,1.0,1,1
7344,d1yq2a3,sample_6,74.39868940754039,1.0414340739997872,0.6694661754019013,0.9074074074074074,18,79,119,216,PDB,1.0,1,1
7354,d7ms7a,sample_9,89.59462340672074,0.7754411485272842,0.4568472857315536,0.9026548672566372,15,23,75,113,PDB,1.0,1,1
7366,d1nfpa,sample_10,73.65475382932168,5.87341812010773,2.0026177087721546,0.9210526315789472,105,45,78,228,PDB,1.0,0,0
7372,d1lnqa2,sample_4,72.62471476510068,2.4638810757378096,2.0017146289866408,0.95,26,0,54,80,PDB,1.0,0,0
7384,d1rwja,sample_3,80.94613945578232,0.8285967448665675,0.4091621576346909,0.8888888888888888,20,10,51,81,PDB,1.0,1,1
7400,d5azpa,sample_10,87.89463595360826,1.123411635903997,0.8780334788005045,0.9394618834080718,295,62,89,446,PDB,1.0,1,1
7408,d4wy8a1,sample_9,88.64164125200644,0.4798961169788252,0.3742313879928025,0.9369085173501576,133,57,127,317,PDB,1.0,1,1
7424,d1woqa2,sample_5,83.06126173096976,1.1144018232563064,0.5778163770517005,0.8790322580645161,57,29,38,124,PDB,1.0,1,1
7431,d7b7uh,sample_9,78.11871551724137,0.9295651451105073,0.5331799097265498,0.8986486486486487,7,67,74,148,PDB,1.0,1,1
7438,d1e0ta3,sample_4,85.46902934537246,0.6039988199401931,0.5303013955628104,0.9487179487179488,44,28,45,117,PDB,1.0,1,1
7449,d2cw9a1,sample_4,86.01223287671232,0.7702478378284864,0.5789870258230028,0.945054945054945,79,60,43,182,PDB,1.0,1,1
7462,d2bj7a1,sample_8,81.92918158567775,1.5352692011348652,1.0783410081821911,0.92,29,0,21,50,PDB,1.0,1,1
7477,d2h3ha1,sample_2,91.42222802436903,0.480058390632716,0.3761717407966686,0.921311475409836,136,61,108,305,PDB,1.0,1,1
7487,d1hyua3,sample_6,89.36431322207959,0.4946580345866998,0.3624411768352161,0.8823529411764706,39,18,45,102,PDB,1.0,1,1
7500,d1g6za1,sample_2,70.60976190476191,3.3026932793510495,2.360727575656741,1.0,15,10,43,68,PDB,1.0,0,0
7504,d3evha1,sample_1,85.1305155393053,0.9251550371642056,0.5184031965988173,0.9316239316239316,194,12,145,351,PDB,1.0,1,1
7515,d2gsva1,sample_4,87.03236842105262,0.4740551384440859,0.3707961758118286,0.9402985074626866,52,0,15,67,PDB,1.0,1,1
7530,d1eaic,sample_9,84.32420689655171,0.9778444158114374,0.7072822460705187,0.9016393442622952,6,15,40,61,PDB,1.0,1,1
7539,d1d9ta,sample_8,93.42677480018806,1.2595848098160078,0.421374262752217,0.9359430604982206,115,47,119,281,PDB,1.0,1,1
7551,d1utya,sample_8,56.78089643167972,8.547804095464757,2.186989451093887,0.8562091503267973,15,65,73,153,PDB,1.0,0,0
7565,d1wgha1,sample_2,72.72170426065162,2.097948320011481,1.081022585096017,0.8932038834951457,10,30,63,103,PDB,1.0,0,1
7571,d1o5za1,sample_3,88.82951265229616,0.6985701335573516,0.5088065572902071,0.948905109489051,56,26,55,137,PDB,1.0,1,1
7582,d1j5ya2,sample_3,83.40817632850242,0.7727300686254742,0.4899609768338033,0.9439252336448598,43,35,29,107,PDB,1.0,1,1
7598,d2cx1a2,sample_2,77.16718309859155,1.46657487527969,1.2246066860086624,1.0,21,35,34,90,PDB,1.0,1,1
7609,d1ed7a,sample_2,64.55354748603351,1.0080818792115205,0.7751059766130562,1.0,0,14,31,45,PDB,1.0,0,0
7615,d5mwza,sample_3,88.72571131879543,0.783191178209965,0.3961695505772764,0.9385964912280702,77,0,37,114,PDB,1.0,1,1
7623,d7kb2a1,sample_7,89.23088030888032,0.5399442780408376,0.4152138713446075,0.9318181818181818,91,4,81,176,PDB,1.0,1,1
7635,d1whwa1,sample_1,83.71267153284671,1.6979760498299932,0.5943398101700046,0.9302325581395348,19,25,42,86,PDB,1.0,1,1
7647,d2vsva1,sample_4,87.41860176991149,0.4672224121774973,0.353388423913248,0.9382716049382716,16,27,38,81,PDB,1.0,1,1
7662,d5z2mb1,sample_6,91.17467360454116,0.4002804548498759,0.3521098951244337,0.9632352941176472,71,2,63,136,PDB,1.0,1,1
7669,d2p6pa1,sample_4,90.43521382751248,0.8747230324942386,0.6553633078174639,0.9470899470899472,175,54,149,378,PDB,1.0,1,1
7681,d2w79a,sample_4,87.67830971128609,0.4419938153127286,0.3777736662652299,0.946058091286307,107,58,76,241,PDB,1.0,1,1
7698,d2ovja1,sample_5,89.08166559897501,0.6244663792028814,0.4270868773228303,0.9748743718592964,129,0,70,199,PDB,1.0,1,1
7702,d1twua,sample_1,82.36225190839693,1.414292481653549,0.6044621804066292,0.8540145985401459,28,48,61,137,PDB,1.0,1,1
7721,d1a04a1,sample_5,87.12670682730923,0.5526418474272486,0.5226548447406103,0.9701492537313432,48,0,19,67,PDB,1.0,1,1
7726,d1rp3a2,sample_3,87.89883977900554,0.6046085139548307,0.6014889403662399,1.0,57,0,14,71,PDB,1.0,1,1
7733,d5amva,sample_7,88.75545575074578,0.5786655080321911,0.4577258410376774,0.9523809523809524,75,124,200,399,PDB,1.0,1,1
7747,d4b4ua1,sample_3,89.91752625437574,0.6872961289550279,0.3926948952902081,0.8842975206611571,61,18,42,121,PDB,1.0,1,1
7763,d2w7qa,sample_10,94.75562126245846,0.9508493931806088,0.4440033092333761,0.9114583333333334,30,90,72,192,PDB,1.0,1,1
7766,d3cx5a2,sample_7,85.99635710337203,0.8797719703383703,0.6200767066247665,0.9311926605504588,98,40,80,218,PDB,1.0,1,1
7786,d4ntla,sample_2,87.93290598290598,0.4952459153037868,0.420072603886189,0.962809917355372,95,61,86,242,PDB,1.0,1,1
7794,d3igsa1,sample_6,91.76832125603865,0.7038148168347891,0.5616237206982929,0.9694323144104804,100,36,93,229,PDB,1.0,1,1
7802,d2xaua3,sample_4,85.0880694980695,0.9161045627048016,0.5206395378029602,0.8787878787878788,35,2,29,66,PDB,1.0,1,1
7814,d3orha,sample_3,84.89475236505287,0.6738961217490836,0.4828430244504704,0.9347826086956522,85,64,81,230,PDB,1.0,1,1
7827,d4pz3a,sample_6,87.54938181818181,0.7751574888028447,0.537971507137563,0.9266666666666666,26,56,68,150,PDB,1.0,1,1
7832,d3sfja,sample_7,87.89245210727971,0.484061117597733,0.301313965088821,0.8932038834951457,16,40,47,103,PDB,1.0,1,1
7849,d2f71a,sample_6,87.43445615514334,0.5305811162197667,0.4052470711364546,0.9461279461279462,112,63,122,297,PDB,1.0,1,1
7861,d2aj6a1,sample_6,86.25851578947368,0.7043702412596807,0.367933316975008,0.8728813559322034,51,30,37,118,PDB,1.0,1,1
7872,d2v2ga,sample_10,86.65090273733257,0.7081691436045219,0.5449798893530715,0.9227272727272728,66,56,98,220,PDB,1.0,1,1
7881,d3r5ta1,sample_9,85.6137260151718,0.9412491066027356,0.7720869183965694,0.9423728813559322,108,56,131,295,PDB,1.0,1,1
7896,d2g64a1,sample_2,88.8211669658887,0.6317982000757101,0.543965264857156,0.9496402877697842,51,44,44,139,PDB,1.0,1,1
7900,d3iam7,sample_4,80.14973559962228,1.3067000497464116,0.53276266407676,0.8976377952755905,41,39,47,127,PDB,1.0,1,1
7918,d2yxda,sample_2,88.38611587982834,0.4926596611060079,0.3685452357529803,0.9333333333333332,61,54,65,180,PDB,1.0,1,1
7928,d4r3na2,sample_2,85.34982345523329,0.6959777462745007,0.5665675269171645,0.9306930693069309,69,46,87,202,PDB,1.0,1,1
7936,d4jrra1,sample_9,88.86224864130436,0.6920283057508422,0.5758685130081301,0.9510869565217392,100,24,60,184,PDB,1.0,1,1
7948,d1y0ga,sample_6,85.78642523364485,0.5158446891309665,0.3570389674214,0.8757396449704142,20,97,52,169,PDB,1.0,1,1
7962,d1zyba2,sample_2,87.75511304347826,0.9501429068322124,0.4433504773728796,0.8775510204081632,56,45,46,147,PDB,1.0,1,1
7970,d1jfua,sample_6,89.51487121212122,0.5180205970140009,0.4501656675649629,0.9715909090909092,66,38,72,176,PDB,1.0,1,1
7976,d3cu7af,sample_1,72.78629598662208,2.2536161316350305,1.3857524255940863,0.9539473684210528,14,30,108,152,PDB,1.0,0,1
7992,d1t36b1,sample_9,86.70692238267148,0.5555197345307109,0.4849221258947302,0.9801324503311258,40,47,64,151,PDB,1.0,1,1
8000,d3k2za2,sample_3,88.48432926829268,0.448080463677691,0.3442385494781746,0.9365079365079364,12,66,48,126,PDB,1.0,1,1
8011,d5t9pa,sample_3,82.25654822335026,0.6936925692047942,0.3060794048265678,0.9072164948453608,24,35,38,97,PDB,1.0,1,1
8025,d2ozna1,sample_6,94.8135644637053,0.3563570179593218,0.3127885674974767,0.962406015037594,0,88,45,133,PDB,1.0,1,1
8032,d3lqwa,sample_4,87.58197979797978,0.6689550985802838,0.5497852569601731,0.9612403100775194,7,56,66,129,PDB,1.0,1,1
8042,d1h6da2,sample_1,81.29198090692124,1.0972122893534964,0.6297672761919484,0.9444444444444444,42,55,65,162,PDB,1.0,1,1
8055,d2fdna,sample_3,90.89342639593907,0.3459140599276197,0.245099627775842,0.9090909090909092,7,12,36,55,PDB,1.0,1,1
8063,d3bwga2,sample_7,88.65505244755245,0.7453334977021495,0.4926660682100097,0.9310344827586208,26,64,55,145,PDB,1.0,1,1
8081,d2esna1,sample_6,82.4823613086771,0.9354277761411464,0.7312920278862098,0.898876404494382,57,8,24,89,PDB,1.0,1,1
8091,d1j5rb1,sample_6,89.84186773255814,0.4509870317377608,0.3819530447295929,0.9553072625698324,200,45,113,358,PDB,1.0,1,1
8104,d1fjgc1,sample_2,70.04037602820212,3.0004181018025915,1.414326386421801,0.9333333333333332,32,14,59,105,PDB,1.0,0,1
8109,d7k63u,sample_4,84.27201970443349,0.5788324012605655,0.496521089166645,0.9736842105263158,35,9,32,76,PDB,1.0,1,1
8128,d3cz5a,sample_5,88.53642447418738,0.5314404679525752,0.4167350819531293,0.950354609929078,61,28,52,141,PDB,1.0,1,1
8138,d2fmma,sample_5,81.89817689530686,1.4829229648121298,0.4983484321258863,0.8970588235294118,20,22,26,68,PDB,1.0,1,1
8149,d6ovba2,sample_2,57.72053966189857,4.143172087448437,2.5766066413188837,0.9696969696969696,22,91,85,198,PDB,1.0,0,0
8155,d3fxka1,sample_8,88.56788726333906,0.4472334715280575,0.3648912002637435,0.9389830508474576,85,105,105,295,PDB,1.0,1,1
8162,d3hu5a,sample_7,91.88089734386216,0.5180591782758874,0.3628068488446241,0.9052631578947368,76,40,74,190,PDB,1.0,1,1
8182,d1y0pa1,sample_2,62.14421733505822,2.4406641150519057,1.4467377122349052,0.931372549019608,32,2,68,102,PDB,1.0,0,0
8185,d3tm0a,sample_1,85.2000905192949,0.7609156082458851,0.5362689387240557,0.9163498098859316,108,51,104,263,PDB,1.0,1,1
8195,d7bwha,sample_7,87.01099853157122,0.4856605847305442,0.3830062032833938,0.9431818181818182,29,22,37,88,PDB,1.0,1,1
8208,d5xfta2,sample_4,86.25568798449612,0.6798516179828632,0.4878077644412427,0.9453125,81,2,45,128,PDB,1.0,1,1
8223,d2nw0a,sample_6,89.55564471879288,0.458488058958142,0.3326669566793193,0.9365079365079364,56,55,78,189,PDB,1.0,1,1
8230,d3jqwa,sample_4,91.9363082437276,0.4165859910278146,0.3247994055942945,0.9658119658119658,3,64,50,117,PDB,1.0,1,1
8245,d6rqqa,sample_6,87.48777890983189,0.7109677579897822,0.495959130569829,0.91796875,34,86,136,256,PDB,1.0,1,1
8260,d3mdqa2,sample_5,84.18474541751527,0.8911409051193102,0.4630779040090322,0.8877005347593583,97,34,56,187,PDB,1.0,1,1
8263,d7cohm,sample_4,87.76011904761904,2.476075411351883,1.1962477429549203,0.925,24,0,16,40,PDB,1.0,0,1
8281,d1hx6a2,sample_2,77.60851917930418,1.2819529627811428,0.932573589273508,0.9428571428571428,16,63,61,140,PDB,1.0,1,1
8292,d2dy1a1,sample_2,83.89429487179487,1.1434175187396547,0.7330767612096073,0.9223300970873788,7,48,48,103,PDB,1.0,1,1
8301,d1lefa,sample_6,77.4184239888424,2.6347899736278975,0.7869755211013261,0.8604651162790697,49,0,37,86,PDB,1.0,0,1
8310,d3eera,sample_8,75.73838862559242,1.032805305777428,0.7875351134795774,0.9857142857142858,46,37,57,140,PDB,1.0,1,1
8322,d6p66a2,sample_6,80.80085182963408,2.8729674575236372,0.891684933481427,0.8803827751196173,91,30,88,209,PDB,1.0,0,1
8329,d2q3za1,sample_4,80.13222549019608,0.8979831964576469,0.5233835791983714,0.900763358778626,9,62,60,131,PDB,1.0,1,1
8339,d2bhua1,sample_1,82.7015014164306,0.9496365679697188,0.3151515290914415,0.865979381443299,6,40,51,97,PDB,1.0,1,1
8351,d6rnia,sample_1,83.36351170568562,1.1154736991864225,0.6695413615459875,0.8559322033898306,4,67,47,118,PDB,1.0,1,1
8365,d1hcna,sample_8,81.19076311605723,1.364854716006998,1.0618507256843004,0.9647058823529412,4,42,39,85,PDB,1.0,1,1
8376,d4gkfa,sample_9,85.55499999999999,0.7278932119446987,0.515043787797399,0.952054794520548,106,0,40,146,PDB,1.0,1,1
8387,d2cs3a1,sample_9,60.03246329526917,3.775879498905947,2.7084814428442963,0.9,19,6,55,80,PDB,1.0,0,0
8397,d2cpda1,sample_3,77.48020202020201,1.5843070924261595,0.9846588653378192,0.9186046511627908,20,26,40,86,PDB,1.0,1,1
8404,d1v1oa2,sample_7,83.29861858190708,0.9022171456007024,0.5646852438051441,0.9333333333333332,21,50,34,105,PDB,1.0,1,1
8416,d1js1x1,sample_1,58.96166163141993,4.160929280140107,3.492240124003304,0.9693251533742332,71,25,67,163,PDB,1.0,0,0
8429,d1wqjb1,sample_3,87.75654981549816,0.6356172663367168,0.4912551930830668,0.9375,11,19,50,80,PDB,1.0,1,1
8439,d3er7a1,sample_1,87.69921524663677,0.4235354595985233,0.3745001361457322,0.9661016949152542,34,54,30,118,PDB,1.0,1,1
8454,d1ub3a,sample_6,91.20023793787178,0.3905296729043986,0.3514500714870226,0.966824644549763,102,35,74,211,PDB,1.0,1,1
8464,d5o95a2,sample_9,83.47805958747135,0.5578064105446219,0.3654389711147083,0.8875739644970414,70,30,69,169,PDB,1.0,1,1
8480,d4cjxa2,sample_5,83.00648461538461,0.7549011840666161,0.5424182351111043,0.930635838150289,65,30,78,173,PDB,1.0,1,1
8490,d5tr9a1,sample_2,88.94518987341772,0.6447029837917109,0.517564369905708,0.9504950495049505,8,49,44,101,PDB,1.0,1,1
8497,d1u5ka2,sample_9,86.68429875518672,0.5857320525656592,0.4555818041858819,0.929936305732484,87,6,64,157,PDB,1.0,1,1
8513,d6c74a,sample_5,90.24215311004784,0.391958241779439,0.334158110043426,0.945945945945946,9,55,47,111,PDB,1.0,1,1
8516,d2gana1,sample_4,82.047511929107,7.268811743349371,1.041678422189618,0.8681318681318682,72,41,69,182,PDB,1.0,0,1
8534,d5nrha2,sample_5,93.7381051964512,0.729060007333903,0.4763815789101542,0.8904761904761904,77,52,81,210,PDB,1.0,1,1
8544,d1ty0a2,sample_10,76.9331181619256,1.1543067976285732,0.7652682638077504,0.925925925925926,29,42,37,108,PDB,1.0,1,1
8554,d5z5ia2,sample_6,87.6746173969915,0.6153772270890923,0.4744637828084947,0.895,10,105,85,200,PDB,1.0,1,1
8559,d2dc5a1,sample_7,79.94610144927536,1.11170427968059,0.9308117803993928,0.9642857142857144,28,20,36,84,PDB,1.0,1,1
8575,d1w4ra2,sample_9,68.60792168674699,3.3181653440519296,2.295423723784736,0.975609756097561,4,10,27,41,PDB,1.0,0,0
8587,d3jsla,sample_10,79.55611710963456,6.743743154173884,2.0513396053058757,0.8766233766233766,123,70,115,308,PDB,1.0,0,0
8593,d5u2wa,sample_4,89.48600563380282,0.450721048394235,0.3425246968489327,0.9308943089430894,107,37,102,246,PDB,1.0,1,1
8604,d1so9a,sample_4,59.565726775956286,2.925316179394884,2.4347736946082175,0.9541984732824428,4,46,81,131,PDB,1.0,0,0
8621,d1l5ja2,sample_10,76.58459492888063,1.3109473527632929,0.9847878226502484,0.9386792452830188,69,60,83,212,PDB,1.0,1,1
8627,d3imia,sample_3,83.6618046511628,0.9487822061801836,0.6858452972248982,0.951048951048951,53,25,65,143,PDB,1.0,1,1
8637,d1l5aa1,sample_4,82.04299860529986,0.8782453315725979,0.6783595117978495,0.9597701149425288,74,37,63,174,PDB,1.0,1,1
8654,d2yqga1,sample_10,77.27241379310345,2.0188537736591208,1.1956730867259286,0.896551724137931,7,43,66,116,PDB,1.0,0,1
8659,d5vt8a2,sample_1,90.93881437125748,0.4869693590454554,0.3708081872214834,0.9107142857142856,8,49,55,112,PDB,1.0,1,1
8670,d1tqya1,sample_4,90.10061650992688,0.6399973363213274,0.5081962284722814,0.9568627450980391,105,49,101,255,PDB,1.0,1,1
8679,d2da5a1,sample_7,78.97756704980841,1.9734976229129113,0.9379968610767369,0.8548387096774194,39,0,23,62,PDB,1.0,1,1
8694,d5m1ea2,sample_8,79.0225196232339,2.702570844598138,0.8375092492600971,0.8554216867469879,61,36,69,166,PDB,1.0,0,1
8710,d2j6la,sample_2,90.05848989623156,0.530542293023191,0.4681133653282567,0.9637826961770624,212,108,177,497,PDB,1.0,1,1
8720,d4gxoa1,sample_10,85.40555988315482,1.361934795991382,1.1179147343956648,0.9629629629629628,85,17,33,135,PDB,1.0,1,1
8725,d1ys1x,sample_4,87.2214199655766,0.6187406284036697,0.4790228419603775,0.94375,122,62,136,320,PDB,1.0,1,1
8735,d1rlja1,sample_1,86.81605882352942,0.4946171980035992,0.390738685841755,0.9523809523809524,56,29,41,126,PDB,1.0,1,1
8752,d4cr2p2,sample_6,81.59754932502597,4.379438300760368,2.6285166226858085,0.9487179487179488,79,9,29,117,PDB,1.0,0,0
8758,d7bora,sample_4,88.44670430107527,0.5477988724864572,0.4087404563194909,0.9473684210526316,130,40,77,247,PDB,1.0,1,1
8776,d1dmza,sample_2,60.91142857142858,2.4674871137771297,1.4549545858300803,0.9050632911392406,8,45,105,158,PDB,1.0,0,0
8780,d4maka,sample_4,89.48765811965812,0.3809272160343946,0.2668617356250279,0.958904109589041,24,29,20,73,PDB,1.0,1,1
8794,d1aiwa,sample_8,70.46931034482759,2.409666885522136,1.5412117458727184,0.9516129032258064,0,23,39,62,PDB,1.0,0,1
8807,d1fjgt,sample_6,80.73195888754535,1.4442281647869415,0.8722758802579619,0.9191919191919192,73,0,26,99,PDB,1.0,1,1
8814,d2fa1a1,sample_3,89.89500807754443,0.9693120110065364,0.6277872434314163,0.9426751592356688,29,70,58,157,PDB,1.0,1,1
8822,d3bexa1,sample_7,71.96067297581494,3.1424303015150654,2.1487356531852946,0.923728813559322,49,27,42,118,PDB,1.0,0,0
8843,d3k7pa,sample_5,89.09639647577093,0.4303207561732231,0.3478440806035436,0.9411764705882352,74,26,53,153,PDB,1.0,1,1
8845,d1jl1a,sample_1,82.99935086277732,0.629850387696891,0.3763394949581806,0.9078947368421052,55,47,50,152,PDB,1.0,1,1
8862,d2zs0b,sample_6,86.36868696479543,0.4901410711338315,0.3637240034327927,0.9295774647887324,109,0,33,142,PDB,1.0,1,1
